gridID,roadLengthKM
1481-4-f-9-4,3.4552325716536156
1481-4-f-a-1,6.191301965120578
1481-4-f-a-2,3.528770371005764
1481-4-f-a-3,4.774063898725632
1481-4-f-a-4,3.9398693293376432
1481-4-f-b-1,0
1481-4-f-b-2,0
1481-4-f-b-3,0.7517287646213582
1481-4-f-b-4,2.1314644716188647
1481-4-f-c-1,0.5568921968168327
1481-4-f-c-2,1.8119290522157676
1481-4-f-c-3,2.3069134044261634
1481-4-f-c-4,2.0010707611180782
1481-4-f-d-1,0.9903220334566168
1481-4-f-d-2,1.9883852593971756
1481-4-f-d-3,1.0596500892318326
1481-4-f-d-4,3.8098081370802888
1481-4-f-e-1,1.988593891954685
1481-4-f-e-2,0
1481-4-f-e-3,3.6529070835059554
1481-4-f-e-4,2.11438937920564
1481-4-f-f-1,1.3584669279297008
1481-4-f-f-2,1.1101993470968412
1481-4-f-f-3,3.1084073775802037
1481-4-f-f-4,2.6894209613769204
1482-3-10-1-1,2.1288019197028754
1482-3-10-1-2,1.719957433916097
1482-3-10-1-3,2.1817226292017633
1482-3-10-1-4,2.1519068453722427
1482-3-10-10-1,1.6905270487537278
1482-3-10-10-2,2.0014293472559532
1482-3-10-10-3,0.9951386608501427
1482-3-10-10-4,0.9941120370112592
1482-3-10-11-1,1.0111412208421
1482-3-10-11-2,2.0011798820925004
1482-3-10-11-3,0
1482-3-10-11-4,0.9943426156296435
1482-3-10-12-1,1.006369881420094
1482-3-10-12-2,2.001087728594167
1482-3-10-12-3,0
1482-3-10-12-4,1.7224036115546888
1482-3-10-13-1,2.0011906056522757
1482-3-10-13-2,1.0071130725297277
1482-3-10-13-3,4.656371086772912
1482-3-10-13-4,0
1482-3-10-14-1,2.000898019613631
1482-3-10-14-2,2.001403459890435
1482-3-10-14-3,0.9942374076776576
1482-3-10-14-4,0.9943774671639073
1482-3-10-15-1,2.3962624924137876
1482-3-10-15-2,2.0829114764163315
1482-3-10-15-3,0.43512370915643955
1482-3-10-15-4,1.2860722744805293
1482-3-10-16-1,1.739007313187129
1482-3-10-16-2,3.1131125242002633
1482-3-10-16-3,1.0064171626167624
1482-3-10-16-4,3.1836756903313064
1482-3-10-17-1,1.0062778065515332
1482-3-10-17-2,2.250610878064803
1482-3-10-17-3,1.0148466635706728
1482-3-10-17-4,1.3042013931393672
1482-3-10-18-1,3.65585299875293
1482-3-10-18-2,1.0068396782907298
1482-3-10-18-3,0
1482-3-10-18-4,0
1482-3-10-19-1,2.0009084845221765
1482-3-10-19-2,2.3735910697828966
1482-3-10-19-3,1.7783921961524787
1482-3-10-19-4,0.9847880616286481
1482-3-10-2-1,0
1482-3-10-2-2,1.7915833485376245
1482-3-10-2-3,1.006491852107387
1482-3-10-2-4,2.0008047485735423
1482-3-10-3-1,2.2902639440550563
1482-3-10-3-2,0.29183552402966223
1482-3-10-3-3,2.044817456969318
1482-3-10-3-4,1.1412038018704769
1482-3-10-4-1,1.6515832620712303
1482-3-10-4-2,1.0063998408581114
1482-3-10-4-3,2.0009637328732897
1482-3-10-4-4,1.0067067738787898
1482-3-10-5-1,0.9763628437740686
1482-3-10-5-2,1.1015232661515533
1482-3-10-5-3,2.0011367127221464
1482-3-10-5-4,1.7019634831910362
1482-3-10-6-1,1.1919762584796136
1482-3-10-6-2,1.3342742331509458
1482-3-10-6-3,2.321287022262841
1482-3-10-6-4,2.0819694509097557
1482-3-10-7-1,0
1482-3-10-7-2,0.9942770394158221
1482-3-10-7-3,1.0065732541722892
1482-3-10-7-4,2.0006588539715513
1482-3-10-8-1,0.994277635146809
1482-3-10-8-2,0
1482-3-10-8-3,1.1971715913382788
1482-3-10-8-4,1.8101721317755797
1482-3-10-9-1,0.99452444804556694
1482-3-10-9-2,0
1482-3-10-9-3,2.001847510574701
1482-3-10-9-4,1.0069036270816474
1482-3-10-a-1,1.8216304991662
1482-3-10-a-2,0
1482-3-10-a-3,2.0012884794225676
1482-3-10-a-4,0.7057859167471227
1482-3-10-b-1,1.1494676731351314
1482-3-10-b-2,0.9942155809900994
1482-3-10-b-3,2.0009014761646946
1482-3-10-b-4,2.323929664207996
1482-3-10-c-1,0
1482-3-10-c-2,1.1654290625476225
1482-3-10-c-3,1.0751626227363549
1482-3-10-c-4,2.506852175984919
1482-3-10-d-1,0
1482-3-10-d-2,0.9943702920376855
1482-3-10-d-3,1.006298675557004
1482-3-10-d-4,2.277731491309514
1482-3-10-e-1,0.9945448678088046
1482-3-10-e-2,0.7892012672560734
1482-3-10-e-3,2.0016732389949077
1482-3-10-e-4,0.23149967588016834
1482-3-10-f-1,2.0860373384625226
1482-3-10-f-2,1.2122546723841225
1482-3-10-f-3,1.2940516042251695
1482-3-10-f-4,1.0687731064754091
1482-3-11-1-1,0.637484103105238
1482-3-11-1-2,1.8009574488785456
1482-3-11-1-3,2.0115600103488656
1482-3-11-1-4,1.006474757814757
1482-3-11-10-1,1.0063781448384643
1482-3-11-10-2,1.0718845051160193
1482-3-11-10-3,0
1482-3-11-10-4,0.9944755806521262
1482-3-11-11-1,0
1482-3-11-11-2,0
1482-3-11-11-3,0
1482-3-11-11-4,0
1482-3-11-12-1,0.9944765368463792
1482-3-11-12-2,0
1482-3-11-12-3,1.7712449234609697
1482-3-11-12-4,1.7806793097456775
1482-3-11-13-1,0
1482-3-11-13-2,0.008546702087115863
1482-3-11-13-3,1.0704334946660115
1482-3-11-13-4,3.686436356382058
1482-3-11-14-1,0
1482-3-11-14-2,1.0575719798456389
1482-3-11-14-3,2.1108323727418696
1482-3-11-14-4,2.035560254633272
1482-3-11-15-1,1.1235275471287742
1482-3-11-15-2,2.261464410813052
1482-3-11-15-3,0
1482-3-11-15-4,0.7448101048753152
1482-3-11-16-1,1.0063511824958744
1482-3-11-16-2,1.0063011056620987
1482-3-11-16-3,0
1482-3-11-16-4,0
1482-3-11-17-1,1.4105374306154737
1482-3-11-17-2,1.0679903800483348
1482-3-11-17-3,1.209286752540681
1482-3-11-17-4,0.18312670847420295
1482-3-11-18-1,0
1482-3-11-18-2,0.5843662766048011
1482-3-11-18-3,0.2610286644743286
1482-3-11-18-4,1.0532309434122087
1482-3-11-19-1,1.1114195247745569
1482-3-11-19-2,0.05082899506200487
1482-3-11-19-3,1.6054400015050048
1482-3-11-19-4,0
1482-3-11-2-1,1.2325009242035951
1482-3-11-2-2,0
1482-3-11-2-3,1.960875790773427
1482-3-11-2-4,0
1482-3-11-3-1,0.18367971625113882
1482-3-11-3-2,1.0067440084677213
1482-3-11-3-3,0
1482-3-11-3-4,1.673215484835231
1482-3-11-4-1,0
1482-3-11-4-2,0
1482-3-11-4-3,1.2190773211663788
1482-3-11-4-4,1.6071846315130605
1482-3-11-5-1,0.1128150681576109
1482-3-11-5-2,1.3125298527468274
1482-3-11-5-3,1.1138353630904316
1482-3-11-5-4,2.6702129268961157
1482-3-11-6-1,0.26664181922811175
1482-3-11-6-2,1.0454992653057846
1482-3-11-6-3,0.6497963455011915
1482-3-11-6-4,0
1482-3-11-7-1,1.2519636323398016
1482-3-11-7-2,1.0908976689701044
1482-3-11-7-3,0
1482-3-11-7-4,0
1482-3-11-8-1,1.6681557214583618
1482-3-11-8-2,0.45849270877293974
1482-3-11-8-3,0.9943736430937106
1482-3-11-8-4,0
1482-3-11-9-1,0
1482-3-11-9-2,0
1482-3-11-9-3,0
1482-3-11-9-4,0
1482-3-11-a-1,0
1482-3-11-a-2,1.5800313205982925
1482-3-11-a-3,0
1482-3-11-a-4,1.0080276115019664
1482-3-11-b-1,0.9430228959142984
1482-3-11-b-2,0
1482-3-11-b-3,0
1482-3-11-b-4,0
1482-3-11-c-1,0
1482-3-11-c-2,0
1482-3-11-c-3,0
1482-3-11-c-4,0
1482-3-11-d-1,0.9942591338565143
1482-3-11-d-2,0
1482-3-11-d-3,1.0935228556305177
1482-3-11-d-4,0
1482-3-11-e-1,0
1482-3-11-e-2,0
1482-3-11-e-3,0
1482-3-11-e-4,0
1482-3-11-f-1,0
1482-3-11-f-2,1.1169689087253132
1482-3-11-f-3,0
1482-3-11-f-4,1.0301458332808326
1482-3-12-1-1,0.9942346765787611
1482-3-12-1-2,0
1482-3-12-1-3,3.0073308173755717
1482-3-12-1-4,2.246054450136162
1482-3-12-10-1,0
1482-3-12-10-2,0
1482-3-12-10-3,2.014471391626455
1482-3-12-10-4,2.0612130963393205
1482-3-12-11-1,0.9942284406963451
1482-3-12-11-2,0
1482-3-12-11-3,3.0292002290229214
1482-3-12-11-4,2.3123364081001174
1482-3-12-12-1,1.5679663458933641
1482-3-12-12-2,2.001074206472276
1482-3-12-12-3,2.185386425521577
1482-3-12-12-4,2.1599881251577058
1482-3-12-13-1,1.2086615888751655
1482-3-12-13-2,1.55890918399327
1482-3-12-13-3,2.122315583410454
1482-3-12-13-4,3.2778280834554985
1482-3-12-14-1,0.2705535372181606
1482-3-12-14-2,2.328325864019335
1482-3-12-14-3,2.207676098097967
1482-3-12-14-4,3.443153734145052
1482-3-12-15-1,0
1482-3-12-15-2,0.9977065483955099
1482-3-12-15-4,0
1482-3-12-16-1,1.5816801139895003
1482-3-12-16-2,0.028663284245358845
1482-3-12-16-3,1.2933038429046935
1482-3-12-16-4,1.0956046002418955
1482-3-12-17-1,1.819576259109803
1482-3-12-17-2,0.9941896379043738
1482-3-12-17-3,2.4483895332516274
1482-3-12-17-4,2.4441881618538717
1482-3-12-18-1,0
1482-3-12-18-2,2.0342227051566866
1482-3-12-18-3,1.006222779689221
1482-3-12-18-4,2.5467293899924868
1482-3-12-19-1,0
1482-3-12-19-2,1.0708302624402153
1482-3-12-19-3,2.2671018728739325
1482-3-12-19-4,2.2391820320589715
1482-3-12-2-1,0.9944011685171442
1482-3-12-2-2,0
1482-3-12-2-3,2.538706320793963
1482-3-12-2-4,1.0064626799128769
1482-3-12-3-1,0.9941792266085784
1482-3-12-3-2,1.957183007770515
1482-3-12-3-3,2.0009484312090122
1482-3-12-3-4,2.001033610807842
1482-3-12-4-1,0
1482-3-12-4-2,0
1482-3-12-4-3,1.0063365003610298
1482-3-12-4-4,1.0064609355329233
1482-3-12-5-1,1.361667674657036
1482-3-12-5-2,0.22636548901729817
1482-3-12-5-3,2.2334075613881335
1482-3-12-5-4,1.006463441639533
1482-3-12-6-1,0.7874144903538214
1482-3-12-6-2,0.13357860176468328
1482-3-12-6-3,0
1482-3-12-6-4,0
1482-3-12-7-1,0.9943575344369928
1482-3-12-7-2,0
1482-3-12-7-3,0.9942773081561384
1482-3-12-7-4,0
1482-3-12-8-1,0.9942493330570462
1482-3-12-8-2,1.3144061429296459
1482-3-12-8-3,0.9943118961461765
1482-3-12-8-4,0.9942523183670267
1482-3-12-9-1,0.7796217341507654
1482-3-12-9-2,0
1482-3-12-9-3,0.110347730725813
1482-3-12-9-4,0
1482-3-12-a-1,1.2904823854186225
1482-3-12-a-2,1.0979738289870378
1482-3-12-a-3,0.994271828933982
1482-3-12-a-4,0
1482-3-12-b-1,0
1482-3-12-b-2,0
1482-3-12-b-3,0
1482-3-12-b-4,0
1482-3-12-c-1,2.203467417431953
1482-3-12-c-2,0.5756833541064744
1482-3-12-c-3,0.9944034898742911
1482-3-12-c-4,0
1482-3-12-d-1,1.774667986054761
1482-3-12-d-2,2.0007253986199163
1482-3-12-d-3,0.9943071186062779
1482-3-12-d-4,0.9942650674518846
1482-3-12-e-1,1.0062932006175587
1482-3-12-e-2,2.040678610419894
1482-3-12-e-3,0
1482-3-12-e-4,1.298060819264705
1482-3-12-f-1,1.0769765217449998
1482-3-12-f-2,1.9302521287484737
1482-3-12-f-3,0
1482-3-12-f-4,1.8179553773058723
1482-3-13-1-1,1.1086771403597377
1482-3-13-1-2,0
1482-3-13-1-3,2.4052359820257196
1482-3-13-1-4,1.0063200781239783
1482-3-13-10-1,1.737464713024385
1482-3-13-10-2,0.019290082944700478
1482-3-13-10-3,2.3347363308207942
1482-3-13-10-4,2.639974476904992
1482-3-13-11-1,0
1482-3-13-11-2,0.8996679136206029
1482-3-13-11-3,1.0135380271827472
1482-3-13-12-1,0
1482-3-13-12-2,1.0658832973578083
1482-3-13-12-3,0
1482-3-13-12-4,2.3997620374243445
1482-3-13-13-1,0
1482-3-13-13-2,0.9939840682375599
1482-3-13-13-3,2.544047053501364
1482-3-13-13-4,3.0262280574398037
1482-3-13-14-1,0
1482-3-13-14-2,0
1482-3-13-14-3,2.9839803404065437
1482-3-13-14-4,2.0133898284629805
1482-3-13-15-1,1.2988634453742112
1482-3-13-15-2,1.1580830471261843
1482-3-13-15-3,2.3078182998526215
1482-3-13-15-4,0.13038392110171398
1482-3-13-16-1,0
1482-3-13-16-2,0
1482-3-13-16-3,0.6828754939662626
1482-3-13-16-4,0
1482-3-13-17-2,0
1482-3-13-18-1,0.48409172656256927
1482-3-13-18-2,1.030217608439549
1482-3-13-18-3,0
1482-3-13-18-4,0.871783919178104
1482-3-13-19-1,1.9890470047671713
1482-3-13-19-2,0
1482-3-13-19-3,2.994927755430305
1482-3-13-19-4,1.3747105996903304
1482-3-13-2-1,0.9941706337405242
1482-3-13-2-2,0
1482-3-13-2-3,1.1042991629439163
1482-3-13-2-4,0
1482-3-13-3-1,0
1482-3-13-3-2,0.27016978307533396
1482-3-13-3-3,0
1482-3-13-3-4,0
1482-3-13-4-1,0.9942072338637798
1482-3-13-4-2,0
1482-3-13-4-3,1.1310755187059975
1482-3-13-4-4,1.0063646116708262
1482-3-13-5-1,1.9881905852142943
1482-3-13-5-2,0
1482-3-13-5-3,2.4488045508340157
1482-3-13-5-4,0
1482-3-13-6-1,2.001425976572349
1482-3-13-6-2,0.10307043057954376
1482-3-13-6-3,1.4102821057731305
1482-3-13-6-4,0.798557081233403
1482-3-13-7-1,1.4128562833959701
1482-3-13-7-2,1.2803628786785664
1482-3-13-7-3,0
1482-3-13-7-4,0.9943351788931268
1482-3-13-8-1,1.0063490177534968
1482-3-13-8-2,1.4405204946543435
1482-3-13-8-3,0
1482-3-13-8-4,0.994455006855526
1482-3-13-9-1,2.5728478994449033
1482-3-13-9-2,1.0067337228653261
1482-3-13-9-3,2.1860198404059332
1482-3-13-9-4,0
1482-3-13-a-1,2.288008221148638
1482-3-13-a-2,0.4277624005703481
1482-3-13-a-3,0
1482-3-13-a-4,0.05717701924851402
1482-3-13-b-1,1.9890477272338123
1482-3-13-b-2,0.9593214124744498
1482-3-13-b-3,1.4541566002241089
1482-3-13-b-4,0
1482-3-13-c-1,0
1482-3-13-c-2,0.9942749128459608
1482-3-13-c-3,0
1482-3-13-c-4,0.9941723139112254
1482-3-13-d-1,0
1482-3-13-d-2,0.9943570006256892
1482-3-13-d-3,0
1482-3-13-d-4,1.7092307584207236
1482-3-13-e-1,2.287288643771957
1482-3-13-e-2,0
1482-3-13-e-3,2.0868242157566566
1482-3-13-e-4,0.9946377750903729
1482-3-13-f-1,0
1482-3-13-f-2,0
1482-3-13-f-3,0
1482-3-13-f-4,0
1482-3-14-1-1,1.0010936763258338
1482-3-14-1-2,3.061356606031302
1482-3-14-1-3,0.716263583625066
1482-3-14-1-4,1.9883352181027167
1482-3-14-10-1,0
1482-3-14-10-2,1.9914637597077476
1482-3-14-10-3,2.1365773108544026
1482-3-14-10-4,3.281563173908261
1482-3-14-11-1,0.08969635882148425
1482-3-14-11-2,0
1482-3-14-11-3,1.0064333240609211
1482-3-14-11-4,2.181629377238671
1482-3-14-12-1,0.9943522279039522
1482-3-14-12-2,0
1482-3-14-12-3,2.042903825926612
1482-3-14-12-4,1.9462287386294486
1482-3-14-13-1,1.4967759813258508
1482-3-14-13-2,0
1482-3-14-13-3,2.9961159285362693
1482-3-14-13-4,1.866949026677442
1482-3-14-14-1,0
1482-3-14-14-2,2.9829673464515145
1482-3-14-14-3,1.8896878696526187
1482-3-14-14-4,3.443690194898709
1482-3-14-15-1,0
1482-3-14-15-2,0.9943633770304449
1482-3-14-15-3,1.0062566270001019
1482-3-14-15-4,2.543950657336899
1482-3-14-16-1,1.2951921553926997
1482-3-14-16-2,2.128666489123073
1482-3-14-16-3,0.9165432218717877
1482-3-14-16-4,1.5284472434203926
1482-3-14-17-1,0.35069302860503354
1482-3-14-17-2,2.033691785812178
1482-3-14-17-3,0.8544122529560068
1482-3-14-17-4,2.1505678589368404
1482-3-14-18-1,3.3488832116100737
1482-3-14-18-2,2.989675095535295
1482-3-14-18-3,1.988522250338014
1482-3-14-18-4,0.27693417057074043
1482-3-14-19-1,2.173622822126562
1482-3-14-19-2,2.8544036458268964
1482-3-14-19-3,0
1482-3-14-19-4,0.9955403780522186
1482-3-14-2-1,1.0064289546415965
1482-3-14-2-2,3.379163176770951
1482-3-14-2-3,0
1482-3-14-2-4,2.2746338679182774
1482-3-14-3-1,2.1229838889513855
1482-3-14-3-2,1.0068783995481587
1482-3-14-3-3,0.9941030745383236
1482-3-14-3-4,0
1482-3-14-4-1,2.036834934587418
1482-3-14-4-2,1.0063698935904966
1482-3-14-4-3,0
1482-3-14-4-4,0
1482-3-14-5-1,2.0005295068973363
1482-3-14-5-2,3.2364494458661155
1482-3-14-5-3,0.9943725293551422
1482-3-14-5-4,3.073107370877753
1482-3-14-6-1,0
1482-3-14-6-2,2.28197112144635
1482-3-14-6-3,0
1482-3-14-6-4,1.988328001827576
1482-3-14-7-1,1.0062898111132705
1482-3-14-7-2,2.1005054566558825
1482-3-14-7-3,0
1482-3-14-7-4,0
1482-3-14-8-1,2.3717668322538348
1482-3-14-8-2,0.8895914375571146
1482-3-14-8-3,1.126056296516202
1482-3-14-8-4,0
1482-3-14-9-1,0
1482-3-14-9-2,0.9146440758355533
1482-3-14-9-3,0
1482-3-14-9-4,0
1482-3-14-a-1,2.83162418286042
1482-3-14-a-2,5.0222606029676635
1482-3-14-a-3,0
1482-3-14-a-4,2.9829401127530004
1482-3-14-b-1,0
1482-3-14-b-2,1.988553091967794
1482-3-14-b-3,0
1482-3-14-b-4,1.830990224868221
1482-3-14-c-1,0
1482-3-14-c-2,0
1482-3-14-c-3,0
1482-3-14-c-4,0
1482-3-14-d-1,0.9943349343246811
1482-3-14-d-2,0
1482-3-14-d-3,1.032292442675085
1482-3-14-d-4,1.0070268566831617
1482-3-14-e-1,0
1482-3-14-e-2,0
1482-3-14-e-3,0.7633239172272145
1482-3-14-e-4,0
1482-3-14-f-1,0
1482-3-14-f-2,3.5733748237154184
1482-3-14-f-3,0
1482-3-14-f-4,3.4945918340205933
1482-3-15-1-1,1.139037992789376
1482-3-15-1-2,0.8241683113509439
1482-3-15-1-3,0
1482-3-15-1-4,0
1482-3-15-10-1,0.2559344986826882
1482-3-15-10-2,0
1482-3-15-10-3,0
1482-3-15-10-4,0
1482-3-15-11-1,0
1482-3-15-11-2,0
1482-3-15-11-3,0
1482-3-15-11-4,0
1482-3-15-12-1,0.22369029455839737
1482-3-15-12-2,1.9054587265091354
1482-3-15-12-3,0.9877188489771397
1482-3-15-12-4,0
1482-3-15-13-1,1.3828232231057433
1482-3-15-13-2,1.006770718619193
1482-3-15-13-3,0
1482-3-15-13-4,0
1482-3-15-14-1,2.4934429693712064
1482-3-15-14-2,2.0125798241816786
1482-3-15-14-3,1.6631079940419038
1482-3-15-14-4,0
1482-3-15-15-1,0
1482-3-15-15-2,0
1482-3-15-15-3,0
1482-3-15-15-4,0
1482-3-15-16-1,0
1482-3-15-16-2,0
1482-3-15-16-3,0
1482-3-15-16-4,0
1482-3-15-17-1,0
1482-3-15-17-2,0
1482-3-15-17-3,0
1482-3-15-17-4,0
1482-3-15-18-1,0
1482-3-15-18-2,0.6057693794337717
1482-3-15-18-3,0
1482-3-15-18-4,0.09899819209648884
1482-3-15-19-1,0.6222089821653091
1482-3-15-19-2,1.482656325277448
1482-3-15-19-3,0.21676686547045532
1482-3-15-19-4,0.3539247864823671
1482-3-15-2-1,0.36128129961778793
1482-3-15-2-2,0
1482-3-15-2-3,0
1482-3-15-2-4,0
1482-3-15-3-1,0
1482-3-15-3-2,0.994200067837052
1482-3-15-3-3,0
1482-3-15-3-4,1.2012790101912947
1482-3-15-4-1,0
1482-3-15-4-2,0
1482-3-15-4-3,0
1482-3-15-4-4,0
1482-3-15-5-1,0.9958733602157425
1482-3-15-5-2,0
1482-3-15-5-3,1.5331226660439665
1482-3-15-5-4,1.006410632650694
1482-3-15-6-1,0
1482-3-15-6-2,0
1482-3-15-6-3,0
1482-3-15-6-4,0
1482-3-15-7-1,0
1482-3-15-7-2,0
1482-3-15-7-3,0
1482-3-15-7-4,0
1482-3-15-8-1,0
1482-3-15-8-2,1.6564610855139799
1482-3-15-8-3,0
1482-3-15-8-4,1.2018118084184095
1482-3-15-9-1,0.05188474385943862
1482-3-15-9-2,0
1482-3-15-9-3,0
1482-3-15-9-4,0
1482-3-15-a-1,0.9943542303657172
1482-3-15-a-2,0
1482-3-15-a-3,1.9883190805237692
1482-3-15-a-4,2.012548214396419
1482-3-15-b-1,0
1482-3-15-b-2,0
1482-3-15-b-3,0
1482-3-15-b-4,0
1482-3-15-c-1,0
1482-3-15-c-2,0
1482-3-15-c-3,0
1482-3-15-c-4,0
1482-3-15-d-1,0
1482-3-15-d-2,1.4397024763708273
1482-3-15-d-3,0
1482-3-15-d-4,0.994471882760142
1482-3-15-e-1,0
1482-3-15-e-2,0.9881255972266062
1482-3-15-e-3,0.20718112352542362
1482-3-15-e-4,0
1482-3-15-f-1,2.0015214831103023
1482-3-15-f-2,1.3110001021303004
1482-3-15-f-3,0.9944064766042137
1482-3-15-f-4,0
1482-3-16-1-1,0
1482-3-16-1-2,0
1482-3-16-1-3,1.5951565010496054
1482-3-16-1-4,1.6404766383674474
1482-3-16-10-1,1.64295304201555
1482-3-16-10-2,2.013199880958258
1482-3-16-10-3,0
1482-3-16-10-4,0.2855558140347849
1482-3-16-11-1,1.210559035646967
1482-3-16-11-2,2.6183543861057177
1482-3-16-11-3,0.607759789105525
1482-3-16-11-4,0.9947907739108105
1482-3-16-12-1,1.2753715564815864
1482-3-16-12-2,0
1482-3-16-12-3,0
1482-3-16-12-4,0
1482-3-16-13-1,0
1482-3-16-13-2,0
1482-3-16-13-3,0
1482-3-16-13-4,0.08887373979598791
1482-3-16-14-1,1.73273602784781
1482-3-16-14-2,0.5408339578501663
1482-3-16-14-3,1.91068967380793
1482-3-16-14-4,1.0063353956778733
1482-3-16-15-1,0
1482-3-16-15-2,0
1482-3-16-15-3,0
1482-3-16-15-4,0
1482-3-16-16-1,0
1482-3-16-16-2,0.9947261116501399
1482-3-16-16-3,0.9502477009821225
1482-3-16-16-4,1.3985825676413937
1482-3-16-17-1,0
1482-3-16-17-3,0
1482-3-16-19-1,0
1482-3-16-19-2,0
1482-3-16-2-1,0
1482-3-16-2-2,0
1482-3-16-2-3,0.6147452237348441
1482-3-16-2-4,0
1482-3-16-3-1,0
1482-3-16-3-2,0
1482-3-16-3-3,0
1482-3-16-3-4,0
1482-3-16-4-1,0
1482-3-16-4-2,0.010877671802077266
1482-3-16-4-3,1.3630489420574674
1482-3-16-4-4,1.2361262718261605
1482-3-16-5-1,1.0935355476220479
1482-3-16-5-2,0
1482-3-16-5-3,2.0704472705419295
1482-3-16-5-4,1.3650859255216277
1482-3-16-6-1,0.9944249318807481
1482-3-16-6-2,2.570675972188715
1482-3-16-6-3,3.0072587956490833
1482-3-16-6-4,1.69546997453379
1482-3-16-7-1,2.109746255551875
1482-3-16-7-2,2.0783810829736113
1482-3-16-7-3,0.13176108454425398
1482-3-16-7-4,1.2088262882397356
1482-3-16-8-1,2.1478965085856436
1482-3-16-8-2,2.0133137340910197
1482-3-16-8-3,0.9943905742950622
1482-3-16-8-4,0
1482-3-16-9-1,3.309247905970979
1482-3-16-9-2,2.012537773138531
1482-3-16-9-3,0.9943970458177431
1482-3-16-9-4,0
1482-3-16-a-1,1.132775711662621
1482-3-16-a-2,0.3762359155483859
1482-3-16-a-3,0.9944956405684494
1482-3-16-a-4,1.0834609166730391
1482-3-16-b-1,1.7463174677673812
1482-3-16-b-2,2.3731540524323265
1482-3-16-b-3,0
1482-3-16-b-4,1.1066984553955557
1482-3-16-c-1,1.4965198356631315
1482-3-16-c-2,1.0422643229037607
1482-3-16-c-3,0
1482-3-16-c-4,0.9946687214087995
1482-3-16-d-1,0.46862409701270874
1482-3-16-d-2,0
1482-3-16-d-3,0
1482-3-16-d-4,0
1482-3-16-e-1,0.8988690147239763
1482-3-16-e-2,1.293290195552849
1482-3-16-e-3,0
1482-3-16-e-4,0
1482-3-16-f-1,2.0007320424487256
1482-3-16-f-2,2.0672660269433534
1482-3-16-f-3,1.2380655066163133
1482-3-16-f-4,1.8165572414368483
1482-3-17-1-1,0
1482-3-17-1-3,1.2893104699152689
1482-3-17-1-4,0
1482-3-17-10-1,0
1482-3-17-10-2,0
1482-3-17-10-3,1.2293356883028514
1482-3-17-10-4,2.5909139058385477
1482-3-17-11-1,0
1482-3-17-11-2,0
1482-3-17-11-3,1.4073691584093906
1482-3-17-11-4,0
1482-3-17-12-1,0.9944678157830023
1482-3-17-12-2,0
1482-3-17-12-3,0.4856095739116604
1482-3-17-12-4,0
1482-3-17-15-1,0
1482-3-17-15-2,1.1985651776284474
1482-3-17-16-1,0.26891436550969333
1482-3-17-16-2,0
1482-3-17-3-1,0.09227069211240548
1482-3-17-3-2,0.5695289088526586
1482-3-17-4-1,0
1482-3-17-4-2,0
1482-3-17-4-4,0
1482-3-17-5-1,0.8281152048428515
1482-3-17-5-2,1.750855502464576
1482-3-17-5-3,0
1482-3-17-5-4,0.9392338884297787
1482-3-17-6-1,0.9843439433163803
1482-3-17-6-2,0.7817426190199622
1482-3-17-6-3,0
1482-3-17-6-4,1.897579124704129
1482-3-17-7-1,0
1482-3-17-7-3,0.6123725235405755
1482-3-17-7-4,0
1482-3-17-a-2,0
1482-3-17-b-1,1.348587834366138
1482-3-17-b-2,1.9987683400413334
1482-3-17-b-3,0
1482-3-17-b-4,0.35938682897487056
1482-3-17-c-1,2.6831309059441186
1482-3-17-c-2,0.9542968053566626
1482-3-17-c-3,0.20425493499132896
1482-3-17-c-4,1.1164623309272377
1482-3-17-d-1,0.7032526887281297
1482-3-17-d-3,2.477291851042286
1482-3-17-d-4,0.2925314972550012
1482-3-18-1-1,2.1103876333728246
1482-3-18-1-2,1.5216983583513828
1482-3-18-1-3,2.029608398776419
1482-3-18-1-4,0
1482-3-18-2-1,2.000590886122079
1482-3-18-2-2,1.184624003822337
1482-3-18-2-3,0.9946663193292506
1482-3-18-2-4,0.9943135449951546
1482-3-18-3-1,0.6032181817049054
1482-3-18-3-3,0
1482-3-18-3-4,0
1482-3-18-5-1,0.5575476458604298
1482-3-18-5-2,0
1482-3-18-5-4,0
1482-3-18-6-1,2.674469202844895
1482-3-18-6-2,1.0061412085634505
1482-3-18-6-4,0
1482-3-18-7-1,1.49271103803815
1482-3-18-7-2,1.7246308341385113
1482-3-18-7-3,0
1482-3-18-7-4,0
1482-3-18-8-1,2.5080807248313186
1482-3-18-8-2,0.2580801313704986
1482-3-18-8-3,1.1266001883899666
1482-3-18-8-4,0.859678155182985
1482-3-18-c-2,0
1482-3-18-d-1,0.029121860264640496
1482-3-19-1-1,0
1482-3-19-1-2,0.9944407975584081
1482-3-19-1-3,0.1008407441942232
1482-3-19-1-4,2.2824138077525267
1482-3-19-2-1,0
1482-3-19-2-2,0.7519509013788291
1482-3-19-2-3,1.0700095863908867
1482-3-19-2-4,0.7984275528354926
1482-3-19-3-1,0
1482-3-19-3-2,1.1690710701509825
1482-3-19-3-3,0
1482-3-19-3-4,0
1482-3-19-4-1,2.174243473212714
1482-3-19-4-2,1.1655812184636687
1482-3-19-4-3,0
1482-3-19-4-4,0
1482-3-19-5-1,0
1482-3-19-5-2,0.860350566022416
1482-3-19-5-3,0
1482-3-19-5-4,0
