id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1544-2-13-4-1,1.0000000014825463,0,1.4054332119971513e-4,0
1544-2-13-4-2,0.9997689580944479,1.464017423801124e-6,0,0
1544-2-13-4-3,1.0000000014804602,0.004902335237707943,0.020526406152045356,0.018465355189492928
1544-2-13-4-4,1.0000000014773012,0.0046138744157338514,0.03675851652509253,0.03932526254589297
1544-2-13-5-1,0.6950890574235619,6.250940938247368e-4,0.002757297294041142,0.001125020500167273
1544-2-13-5-2,0.1431680318016112,3.23532722861506e-4,8.937323725232855e-4,8.12500352691859e-5
1544-2-13-5-3,1.000000001475215,0.021661209484312684,0.047356825391597114,0.038829437905015425
1544-2-13-5-4,0.9747816439481973,0.03505992066737916,0.047772502513355575,0.039245398735645226
1544-2-13-9-1,1.0000000014714003,0.01153373037592601,0.027497603797803635,0.02495950152391661
1544-2-13-9-2,1.000000001476109,0.008234028624408878,0.06547705538355653,0.05334631731356401
1544-2-13-9-3,1.000000001478672,0.043945946196202186,0.04508014936667401,0.044200553424357435
1544-2-13-9-4,1.0000000014756323,0.011671839123737067,0.06074660859963577,0.060428243080537763
1544-2-13-a-1,1.000000001479566,0.02776955099905189,0.05382683540170733,0.04198508920829836
1544-2-13-a-2,1.0000000014790296,0.06488120038376563,0.09652437180711142,0.06899592163126078
1544-2-13-a-3,1.0000000014809967,0.07936531043635774,0.1472209718862288,0.14380492559837177
1544-2-13-a-4,1.0000000014788508,0.02657687045008037,0.12107040635797754,0.10220941753180232
1544-2-13-e-1,1.0000000014755726,0.06556812599346601,0.06543190291704237,0.056784973353195003
1544-2-13-e-2,1.0000000014695525,0.015516231399035081,0.10989552794670407,0.11272469732894096
1544-2-13-e-3,1.0000000014743209,0.0458624030967243,0.02887043152726721,0.0324673308403017
1544-2-13-e-4,1.0000000014710426,0.010661265921353363,0.035098010068921374,0.03629917759547755
1544-2-13-f-1,1.0000000014719963,0.060367689182492905,0.128362323873261,0.1376235757513363
1544-2-13-f-2,1.0000000014675856,0.027010439961817116,0.11376063133966642,0.10115049990539532
1544-2-13-f-3,1.0000000014725923,0.02119225597764738,0.03720307532383315,0.040221363659956495
1544-2-13-f-4,1.0000000014694332,0.002511296760585159,0.019364019566060042,0.012395562210007571
1544-2-14-1-3,0.5252869509752691,0.019120966554651037,0.03705443686100841,0.033885762576289474
1544-2-14-1-4,0.021183495626837016,5.686313444115222e-4,0.001398530077835545,0.0019517953542629257
1544-2-14-6-1,1.000000001475215,0.01934836803727411,0.05014878908234648,0.049930449764152056
1544-2-14-6-2,0.7812783786200881,0.04067528465061728,0.13130236240745616,0.14232872984557693
1544-2-14-6-3,1.0000000014774204,0.03129690353274718,0.06518185678688344,0.05286136474243645
1544-2-14-6-4,1.000000001474023,0.08590806412669458,0.15681489541056196,0.17492401992052425
1544-2-14-7-1,0.12089506117969752,1.1341624904237688e-4,0.00991421058482863,0.013052577843549662
1544-2-14-7-3,0.9282247301988602,0.04976648399238754,0.15794841444408333,0.20194821219733544
1544-2-14-7-4,0.225133521879673,0,4.345823584422469e-4,4.931030337195844e-4
1544-2-14-b-1,1.0000000014736057,0.04580236998065561,0.08584510723053944,0.11892243115368485
1544-2-14-b-2,1.0000000014733077,0.053976950467932036,0.1307777273844285,0.1725497670315299
1544-2-14-b-3,1.0000000014650225,0.004825078182734549,0.011598183083807119,0.014628109389222228
1544-2-14-b-4,1.0000000014730692,3.3869025559257716e-4,6.064237210266292e-4,0.0015434912550104781
1544-2-14-c-1,1.0000000014677048,0.05982639001771622,0.1443909479656331,0.18517976375051307
1544-2-14-c-2,0.9547410510610939,0.0034835235559009014,0.04631912376469932,0.04683909048095252
1544-2-14-d-1,0.2648337239010483,0,0.013446316680452786,0.013098053859913722
1544-2-e-18-1,0.016515604035444557,0,0,0
1544-2-e-18-3,0.8329532222072482,0,0,0
1544-2-e-18-4,0.27249318468403816,0,0,0
1544-2-13-4-2,2.3104689159803092e-4,0,0,0
1544-2-13-5-1,0.3049109419522304,0.009985676887862383,0.022575315935437566,0.012123296100777574
1544-2-13-5-2,0.8568319442428053,0.006078536783634685,0.007096010705242865,0.004596259853520431
1544-2-13-5-4,0.025218383893311023,0.003495691858946346,0.0037101501997569577,0.003131926885534078
1544-2-14-1-3,0.4747130504618287,0.04454545541458018,0.07242008244768158,0.06584359773476142
1544-2-14-1-4,0.9788164831495881,0.026525635882792994,0.06906706388562732,0.09026922069247253
1544-2-14-6-2,0.21872164464855193,0.005735167041051202,0.016968254632404076,0.023768884956193156
1544-2-14-7-1,0.8791049099270105,0.001296691682255827,0.07198589476226736,0.0882258185625514
1544-2-14-7-3,0.07177530181083083,0,0.02414748053438589,0.028125002562329172
1544-2-14-7-4,0.7748664532773792,0.006896237178165465,0.02704935364406742,0.030770650833714754
1544-2-14-c-2,0.04525897691574693,0,0,0
1544-2-14-d-1,0.7351662536336928,0.008028650426677428,0.09439312751190271,0.08792889342511165
1544-2-e-18-1,0.9834843743664622,0,0,0
1544-2-e-18-3,0.16704680116578938,0,0,0
1544-2-e-18-4,0.7275068154500723,0,0,0
