id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1544-1-12-17-4,1.0000000014875532,9.217041689530015e-5,0,0
1544-1-12-18-3,1.0000000014874935,0,0,0
1544-1-12-18-4,1.0000000014861823,2.9260453470051287e-6,0,0
1544-1-12-19-3,1.0000000014867783,0.0011162763470280916,2.9260443011298774e-6,1.7336804765928537e-4
1544-1-12-19-4,1.0000000014925599,0,1.4630041532218457e-6,0
1544-1-13-15-3,1.0000000014817119,0,0,0
1544-1-16-4-1,1.0000000014907122,0.005983683106233366,0.006971932319907471,0.009823335363617167
1544-1-16-4-2,1.0000000014895796,0.023222680623244497,0.03679918782950099,0.04276375092754047
1544-1-16-4-3,1.0000000014888049,0.01111098890452087,6.100058332448825e-4,1.755424241349101e-5
1544-1-16-4-4,1.0000000014847517,0.06779070916244388,0.0853527938269889,0.11288188941489533
1544-1-16-5-1,1.0000000014849901,0.012251020746069029,0.006244004127759486,0.010282582811366767
1544-1-16-5-2,1.0000000014876127,0.012906096850339324,0,0
1544-1-16-5-3,1.000000001493454,0.020144470514699815,0.003963521116917953,0.01118920276547037
1544-1-16-5-4,1.0000000014885069,0.003058798594109714,2.194363501854241e-6,0
1544-1-16-9-1,1.0000000014876724,0.006085315735653974,5.631146437115967e-5,1.5357678611855954e-4
1544-1-16-9-2,1.000000001484096,0.05409554344748054,0.05871407608856634,0.07863442288926151
1544-1-16-9-3,1.0000000014849306,0.01145022910203319,8.481986242253333e-5,0
1544-1-16-9-4,1.0000000014843344,0.05543314784368034,0.08312634424619098,0.09094380838752537
1544-1-16-a-1,1.000000001490116,0.032507436093864965,0.012394812133982778,0.017135845192659645
1544-1-16-a-2,1.0000000014888049,0.007727190715558827,5.433587731458247e-4,2.4279558055568487e-4
1544-1-16-a-3,1.00000000148803,0.04668064906760677,0.023814504693802446,0.025633782455518842
1544-1-16-a-4,1.000000001477182,0.011815857855940238,1.403828126778826e-4,0
