id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1482-4-18-10-3,0.58628916022522,0,3.741080637462437e-5,1.7384937982633708e-4
1482-4-18-10-4,0.7316177457159311,0.009849239509832113,0.01100089634483587,0.0346318385595167
1482-4-18-11-3,0.9563668986867965,0.007074865545392037,0.012075252298324369,0.013397249684723094
1482-4-18-11-4,0.8148333865211234,0.0014618823079681025,0.0013276598763018847,3.447560983616859e-5
1482-4-18-12-3,0.027979482825748622,0,6.601628658361733e-6,0
1482-4-18-16-1,0.0918489215196222,0.0010466963814813645,0.0033512959541724995,0
1482-4-18-16-2,0.7531077000468225,0.03608650305690058,0.10147917536696419,0.08891056012814678
1482-4-18-16-4,0.0243519809435755,6.072501743212342e-4,1.070756372967735e-4,0.017038832166640087
1482-4-18-17-1,0.5525950017873943,6.47611081039533e-4,0.06996600773849897,0.02600625603872724
1482-4-18-17-3,0.5965105042773933,0.021201278288825415,0.07244385431968979,0.08421206051149499
1482-4-18-17-4,0.26217548442027716,0.0023098863850543275,0.04059746677848604,0.022636267967894672
1548-2-4-13-2,0.02815685793730244,0.008534637354484759,0.011811778930191882,0.01539297175196372
1548-2-4-14-1,0.4766198475270458,0.034700664104090076,0.059932986340705305,0.09068745057174098
1548-2-4-14-2,0.9072593671360165,0.09272943784058746,0.09264692292115093,0.3553626866516266
1548-2-4-14-4,0.003391913719655946,8.658689622208476e-4,0.0012086999675240367,0.0013889061557827518
1548-2-4-3-2,0.5194035814129114,0.01203173819162231,0.06644807375751528,0.11687469964342004
1548-2-4-3-4,0.2241597429396957,0.0027567242318429054,0.02400063032047823,0.052311552023916505
1548-2-4-4-1,0.07281877421963215,0.004315565572542138,0.013049582582741975,0.012005314622381701
1548-2-4-4-3,0.7119242359467298,0.007255687208916061,0.10456008193775919,0.17281065026847459
1548-2-4-4-4,0.014379485576719045,0,4.398475595656782e-5,0
1548-2-4-8-2,0.0020345914522632955,0,1.31952777386643e-4,1.6787389213684947e-4
1548-2-4-9-1,0.8514721093371883,0.019898361277251503,0.1019837629077211,0.20378430394352878
1548-2-4-9-2,0.5931512795412252,0.004434700109174475,0.010189601233484223,0.06014136968083959
1548-2-4-9-3,0.5076874965524674,0.012263211807441898,0.04382483914162684,0.07823516618335712
1548-2-4-9-4,1.000000001430884,0.03356347283021733,0.03670620637893118,0.221927739657877
1548-2-4-a-1,4.8387924551870676e-4,6.303552804421634e-5,0,5.9370611801743506e-5
1548-2-4-a-3,0.6093609758520313,0.03439313657215424,0.021477797081052324,0.15220399770925566
1548-2-4-a-4,0.03890684220319614,0.001793341004622169,2.9168133390229195e-4,0.00595825013034977
1548-2-4-e-1,0.28830808060483637,0.006418813950982876,0.018993137203054504,0.03215945717493911
1548-2-4-e-2,1.000000001432851,0.041641838657409884,0.063528804903823885,0.3008944885902517
1548-2-4-e-3,0.016474005385294557,0.0032878754039024935,0.005672999770245515,0.003926841745633632
1548-2-4-e-4,0.7575656590475738,0.06419807190343178,0.10970537544904277,0.1526562167594675
1548-2-4-f-1,1.0000000014304369,0.06624671259761881,0.0640251080399165,0.34651375126026107
1548-2-4-f-2,0.8334510811635479,0.02914922599830851,0.03502208401709795,0.16645913160428405
1548-2-4-f-3,1.0000000014305264,0.058932198801024814,0.07028854487883858,0.2594283985189777
1548-2-4-f-4,1.000000001432702,0.06647607326223608,0.0958231563833896,0.310055197097267
1548-2-5-10-1,1.0000000014240296,0.041412820027774196,0.05998102919461671,0.25688832445169985
1548-2-5-10-2,1.000000001425907,0.0775625396677386,0.10867871247866842,0.09596248922547884
