id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1481-4-15-13-1,0.019047296080477536,1.467965431511402e-6,1.761565151810646e-5,3.7947181479725987e-4
1481-4-15-13-2,0.21834851195496321,0.03743883458209131,0.02640836166443303,0.04807439315264207
1481-4-15-13-3,0.07382314897206425,0.010114061519940385,0.009062291067141109,0.012373954354619607
1481-4-15-13-4,0.898644023420453,0.18258542237740008,0.16595577910660858,0.17912568644633423
1481-4-15-14-1,0.1530228152852487,0.03578025551783573,0.03403998333050776,0.03236062193795946
1481-4-15-14-2,0.006107889309735969,0,0,0
1481-4-15-14-3,1.000000001464188,0.16344534222227053,0.1437213026750572,0.13724169311643297
1481-4-15-14-4,0.9170843881205618,0.2202770860209381,0.19041455166319013,0.1901162565038381
1481-4-15-18-2,0.09767585483760387,0.0032517219380866734,0.0014567355302786454,0.001795031875326298
1481-4-15-19-1,0.6486229538848698,0.0474624984512059,0.02388728350772243,0.0365158122570375
1481-4-15-19-2,0.9912025104031265,0.07216883557871916,0.061047557001751844,0.08108588267994206
1481-4-15-19-4,0.17019310776868463,0.012291711332433857,0.013484040834154002,0.02289510254362319
1481-4-16-10-3,0.6551391304072142,0.08508166627888195,0.06331196612048987,0.051958317763190716
1481-4-16-10-4,0.38710693231536447,0.03271420512379892,0.018076097702962347,0.016991408210000024
1481-4-16-11-3,0.11951011541156471,0.001237298502271995,3.676673020320013e-4,1.0127448639832436e-4
1481-4-16-15-1,1.000000001460284,0.2615080372311239,0.24327474085168635,0.2526694355676854
1481-4-16-15-2,1.000000001460731,0.22867474500896035,0.2211186228529671,0.22088726376512366
1481-4-16-15-3,0.674139070330143,0.10944391819821205,0.08724873363815527,0.09775424199027474
1481-4-16-15-4,0.9952897512617112,0.0842585411197897,0.06863731036520004,0.08507792082884442
1481-4-16-16-1,0.9995855622152388,0.14568813732951413,0.12001945148947649,0.12072301267375704
1481-4-16-16-2,0.8511052866311073,0.041185812616700304,0.026723335897845216,0.022497280522256156
1481-4-16-16-3,1.0000000014547705,0.16298104041715525,0.14395138544751238,0.1308037157267863
1481-4-16-16-4,1.0000000014610886,0.19366699194581619,0.18472877798444498,0.15711382226749881
1481-4-16-17-1,0.5831358051441758,0.006299298930522986,0.0031052374389274047,0.004663740341424942
1481-4-16-17-2,0.34452129057660696,0,0,0
1481-4-16-17-3,1.0000000014564097,0.07703478065836616,0.05049327070501633,0.052621163128489634
1481-4-16-17-4,1.000000001451403,0.023306574016178028,0.012262592237492093,0.010750440527615137
1481-4-16-18-1,0.1678286064168997,0.021363072432855144,0.016781575446445495,0.016375824954517185
1481-4-16-18-2,0.01854192815866694,1.4234460051730275e-4,4.886685072239489e-4,3.375190752064809e-4
1481-4-16-18-3,1.0000000014557242,0.0770684596050363,0.0789646667782506,0.07766545771267265
1481-4-16-18-4,0.9746050503209531,0.03920660650056787,0.050418232225878164,0.04970951308387611
1547-2-2-1-2,0.19156333449998497,0.024857908917742783,0.02634202493450977,0.028671366456410847
