id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1547-2-2-2-2,0.9534004859502911,0.006968652206178754,0.006429498650766909,0.006962783152616583
1547-2-2-2-4,0.04245616343360394,0.010763863248051144,0.008895555913929827,0.011540675780998542
1547-2-2-3-1,1.0000000014567971,0.005585902317482047,0.0022607720378926026,0.0057553519132705405
1547-2-2-3-2,1.0000000014572143,0.007416805393809452,0.007098443210401572,0.008499508650571109
1547-2-2-3-3,0.35187472983444484,0.02068137833214458,0.011172083473753184,0.023210458689527584
1547-2-2-3-4,0.7078692634377778,0.06193814210529998,0.02958223543290887,0.06044018034158461
1547-2-2-4-1,1.0000000014532209,0.008056373735820875,0.01265200597770419,0.004175259638380259
1547-2-2-4-2,1.0000000014498234,0.0023817689384948463,0.0030837556867524983,0.002330421375196427
1547-2-2-4-3,0.9817003737140297,0.12876989060794006,0.11054936313542071,0.14220493170692028
1547-2-2-4-4,1.0000000014490784,0.02493722010298539,0.024240552315128037,0.030986635356480254
1547-2-2-9-1,0.0686554965011701,0.0013223571905652061,0.002888940445803106,0.004660877594330348
1547-2-2-9-2,0.3276705868875906,0.015360460245181807,0.013666295345788821,0.017462439416082578
1547-2-7-13-3,0.0942137415400669,0.014137476625007576,0.009126430688576773,0.00970597555293981
1547-2-7-13-4,0.484062520041205,0.12980870241108072,0.11716560550189205,0.1334227157934243
1547-2-7-14-3,0.8829911195258499,0.02827748180490825,0.020011834025016054,0.02100117965724692
1547-2-7-16-4,0.33516591890609265,0.01794842273257766,0.012076153392367065,0.0037471460379473864
1547-2-7-17-1,0.12114727073313296,0.015536880070801824,0.010147443393919616,0.0022769427453391256
1547-2-7-17-2,0.652690398007229,0.16024390492774265,0.07537817953224481,0.044187725747379475
1547-2-7-17-3,0.9531774097735584,0.21768665611070398,0.12480305383118427,0.04319425336334482
1547-2-7-17-4,1.0000000014231205,0.07700651924503128,0.045978648199457677,0.015527184146245942
1547-2-7-18-1,0.9785228121237457,0.18025798200393098,0.1297472057104986,0.11520756609523203
1547-2-7-18-2,1.0000000014205574,0.25143829275252205,0.17057950962060878,0.16966396071438491
1547-2-7-18-3,1.0000000014239847,0.03251513441089075,0.024026835027461873,0.013311341029121541
1547-2-7-18-4,1.0000000014223756,0.15094298921149132,0.09076481000744831,0.055272775697050615
1547-2-7-19-1,1.0000000014254153,0.026325722796312533,0.010938995022105054,0.013308340020629578
1547-2-7-19-3,1.00000000141567,1.690013566566631e-4,0,0
1547-2-c-2-2,0.9022549521293417,0.013308198529740797,0.0031580802384130655,4.42585400884971e-4
1547-2-c-3-1,1.0000000014172792,0.0029971463540084658,0.002944470786332153,1.7703409272432327e-4
1547-2-c-3-2,1.0000000014157593,2.3262860944960265e-4,0,0
1547-2-c-4-1,1.0000000014229418,0.01105253103309963,0.008061347769144923,0.006013814052468166
1547-2-c-4-2,1.0000000014221668,0.026598998323626815,0.012678071312364191,0.009531023768999614
1547-2-c-5-1,1.0000000014204085,8.04662589263171e-6,0,0
1547-2-2-2-2,0.046599482900306584,9.154628358744085e-4,0.0012147484382530674,6.880636680088937e-4
1547-2-2-2-4,0.9575438706504703,0.17344915928394813,0.16127588879230434,0.1840264878260931
1547-2-2-3-3,0.6481252711292357,0.06284278168503847,0.04953189240734279,0.11044154470917582
1547-2-2-3-4,0.2921307387044318,0.01876219377521146,0.011930156132975593,0.026256509881766515
1547-2-2-4-3,0.018299599175121636,0.0015402041007466613,6.41751168133691e-4,0.0020455364368865267
1547-2-2-9-1,0.9313445332587361,0.06427244678918272,0.051399298394316804,0.0814508622100437
1547-2-2-9-2,0.6723294141401053,0.04354776319331024,0.05116465845131688,0.06090260649105534
1547-2-7-13-3,0.9057862298167348,0.03193258442340233,0.02823074769927375,0.024019441348998808
1547-2-7-13-4,0.515937481327571,0.020701882468097843,0.025269901165870017,0.02281532111343462
1547-2-7-14-3,0.11700890757896751,9.484432155899703e-4,8.474506848193705e-4,9.960117467138917e-4
1547-2-7-16-4,0.6648340536119416,0.2747368526797071,0.15349854272988064,0.08201119392478094
1547-2-7-17-1,0.8788526980875134,0.044428718403998764,0.04454068234339077,0.025716132942866534
1547-2-7-17-2,0.34730960399456695,0.10514221464046371,0.06231558317938354,0.04112225006559584
1547-2-7-17-3,0.046822624011091885,0.0043415558379478756,0.0028673114723842593,0.0017698445398425685
1547-2-7-18-1,0.021477218972217292,0,0,0
1547-2-c-2-2,0.09774506915492565,0.038296141360005365,0.018535077600676568,0.009602229060033336
