id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1543-2-18-14-1,0.5739344608748108,0.005936975604968146,0.00976167315442767,0.042309351356075144
1543-2-18-14-2,1.0000000014981032,4.679211687296629e-5,0.01572288659299258,0.072891063916957
1543-2-18-14-3,0.4572131167417988,0.002578319273387082,8.041247753426432e-6,0.0013348534946087747
1543-2-18-14-4,0.86703316443896294,0.008270569540761412,0.0021601131009291855,0.0029050034610657023
1543-2-18-a-2,1.00000000151062,0.003873331651035696,0,6.693290928546339e-4
1543-2-18-a-3,0.8266192478721719,1.609281327575445e-5,0,0
1543-2-18-a-4,1.0000000014876724,0.0036750802660454065,0,2.6480480154044924e-4
1543-2-18-f-1,0.7423909423601153,0.00622155860644579,4.0223891658708455e-5,0.0032332731224298476
1543-2-18-f-2,1.000000001501918,5.287874885145574e-4,0,0.0018728655807338655
1543-2-18-f-3,0.6581626799818566,0,0,0
1543-2-18-f-4,1.0000000014916062,6.391370952790603e-4,5.118792448192834e-6,6.946945380149409e-4
1543-2-19-10-1,1.0000000015036463,0.026664785780461504,0.03459228016086575,0.10368368136578239
1543-2-19-10-2,1.0000000014980435,5.1177107075229286e-5,0,4.861928449478e-4
1543-2-19-10-3,0.7832384467662573,0.06046317039557081,0.052989707540934905,0.11068172396395262
1543-2-19-10-4,0.6994254106311202,0.07153438480298034,0.06306973551851884,0.08233188569156732
1543-2-19-11-1,1.0000000014958381,9.650319868233055e-5,0,0
1543-2-19-11-2,1.000000001494527,7.779213278274983e-4,0,0
1543-2-19-11-3,0.615594055893004,0.003073889493348077,0.0020168416088568045,0.007586460569868795
1543-2-19-11-4,0.5317443824647069,1.8275429085828365e-5,0,0
1543-2-19-12-1,1.0000000014908315,0.010464922380269505,0.0014759912058683112,0.0033292038754336537
1543-2-19-12-2,1.0000000014885069,0.024567290340220555,0.01974804850386828,0.028751945442584345
1543-2-19-12-3,0.4478763902325034,0.032513006433476696,0.01256992260491848,0.02387801555774547
1543-2-19-12-4,0.3639900791107416,0.05968015661831945,0.04130744758887682,0.07182736351364014
1543-2-19-13-1,1.000000001489222,0.0036712721983594818,0.002294718949701637,0.006226278964878991
1543-2-19-13-2,1.00000000148952,0.01883547614999674,0.0013304912658408284,0.01045498030281905
1543-2-19-13-3,0.2800854489868879,0.03888684007491544,0.030539383848264812,0.05701293724979274
1543-2-19-13-4,0.19616249978114664,0.013512662613086403,0.0015914056556290016,0.0068985406074179335
1543-2-19-14-1,1.0000000014914274,0.011566991943652741,0.003316839331846684,0.014836779143659398
1543-2-19-14-2,0.998878652451098,0.0013225021380288526,9.211600127816201e-5,9.510970150819048e-4
1543-2-19-14-3,0.11222123138795793,0,0,0
1543-2-19-14-4,0.02938297384536266,4.3860001154243945e-6,0,0
1543-2-19-6-1,1.0000000015051962,2.048207424674183e-5,0,7.958785545956344e-4
1543-2-19-6-2,1.0000000015009642,0,0,0
1543-2-19-6-3,1.000000001497507,0.018815675358522684,1.9749586871825158e-5,0.005476520186275244
1543-2-19-6-4,1.0000000014968515,0.017459026187287643,3.072002973407507e-5,4.417623801380396e-4
1543-2-19-7-1,1.000000001504004,0.0046223269779924305,0,0
1543-2-19-7-2,1.0000000014968515,1.1703709037043154e-5,0,0
1543-2-19-7-3,1.0000000014964343,0.01155375187594816,1.6677324975188822e-4,0.0021958587862616406
1543-2-19-7-4,1.000000001497984,0.010295988666354679,9.471595811247826e-4,0.0015344710164284334
1543-2-19-8-1,1.000000001496136,0.003513355240226723,4.388941621407866e-6,7.314603952690959e-7
1543-2-19-8-2,1.0000000014891623,0.0017555359616316854,0,0
1543-2-19-8-3,1.0000000014986992,0.013234573485813104,5.178084212215618e-4,0.0024478723981212823
1543-2-19-8-4,1.000000001503408,0.002266637549000792,2.991608817894012e-4,0.0013267885662373155
1543-2-19-9-1,1.000000001495421,0.0010394228971628472,0,0
1543-2-19-9-2,1.0000000014963746,8.770357854310423e-4,0,0
1543-2-19-9-3,1.0000000014964938,0.006139288606310263,5.850788149051368e-6,4.5711436504963787e-4
1543-2-19-9-4,1.0000000014885069,0.006439171198683791,8.556899280939251e-5,0.0014868794275633992
1543-2-19-a-1,1.0000000014950634,0.0011674698921358214,0,4.900985300634056e-5
1543-2-19-a-2,1.000000001494527,0,0,0
1543-2-19-a-3,1.0000000014955401,0.006530519107408822,7.898897834029049e-5,0.001066351405594498
1543-2-19-a-4,1.0000000014944672,6.443103747079149e-4,0,0
1543-2-19-b-1,1.0000000014921426,0.007007295965898782,2.925521355122328e-6,0.001566568666354753
