id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1482-3-13-19-3,0.033284621058560906,0.001383705883828923,7.755801129061729e-4,0.0010906598543021827
1482-3-18-14-1,1.0000000014481842,0.22176917452747374,0.014809579830219969,0.1189469050430376
1482-3-18-14-2,1.0000000014433266,0.42891163785039715,0.012502690550992266,0.37813879816446716
1482-3-18-14-3,1.000000001453787,0.2436491724491827,0.01087911726724729,0.08976096511305032
1482-3-18-14-4,1.0000000014517307,0.13892521803715452,2.6412395424768326e-4,0.10621652217639145
1482-3-18-19-1,1.000000001446694,0.04811599970148225,0.0011737657714486122,0.025602233720812946
1482-3-18-19-2,1.0000000014507175,0.022284756462525576,0,7.123012528335676e-4
1482-3-18-5-1,0.8122027000200153,0.15472948365983924,0.034581053337220106,0.10821313096455949
1482-3-18-5-2,0.1433470496427119,0.02891245086208172,0.001984967863427475,0.027961474585585296
1482-3-18-5-3,1.0000000014602541,0.1561826017697435,0.026806217189610005,0.13539374485445396
1482-3-18-5-4,0.9437521280022859,0.16918238528677354,0.0063802257263548675,0.1425349371773908
1482-3-18-a-1,1.0000000014525057,0.110496831420294,0.017152688802985476,0.0936976256903326
1482-3-18-a-2,1.0000000014567376,0.20339718007524962,0.017470289812412113,0.14786126721439694
1482-3-18-a-3,1.0000000014564394,0.051387810208506884,0.009587498778457753,0.04688978440851625
1482-3-18-a-4,1.0000000014570356,0.14710459562628064,0.028981308667539618,0.13855175301820224
1482-3-18-f-1,1.0000000014533401,0.0012499005587892607,2.9357598329894243e-5,0.004927671985592693
1482-3-18-f-2,1.000000001454532,0.012924925910587423,4.5435933903232217e-4,0.010688457258260809
1482-3-18-f-3,1.0000000014503598,0.01323394771488197,0.002389337359366007,0.01104562569070421
1482-3-18-f-4,1.0000000014484525,0.007753858195242472,1.3355570828635247e-4,0.007036867762644775
1482-3-19-1-3,0.36870003920849415,0.06083250056850631,0.002798254337810911,0.04413031796812173
1482-3-19-1-4,0.0012426931793466211,0,0,0
1482-3-19-10-1,1.0000000014480352,0.22513730129833057,0.03627863646584097,0.1986093931228174
1482-3-19-10-2,1.000000001442492,0.34279523631034603,0.02185063245837204,0.28167632959004496
1482-3-19-10-3,1.000000001451224,0.24632965409954447,0,0.24048068233370684
1482-3-19-10-4,1.0000000014568866,0.2973091586867301,8.80391030292958e-6,0.27123164712810516
1482-3-19-11-1,1.000000001443684,0.2913583900491671,0.032067160618258636,0.23634630385482502
1482-3-19-11-2,1.0000000014434456,0.19844288371856697,0.0022173590674959124,0.05276613511631358
1482-3-19-11-3,1.000000001448512,0.40576272910212813,0.026373137937884778,0.3841025919246199
1482-3-19-11-4,1.0000000014499129,0.26624587185384335,0.015272107713852078,0.24548713056195806
1482-3-19-12-1,1.0000000014516712,0.1134549105739426,0.003273306097063236,0.06306994471389335
1482-3-19-12-2,1.0000000014552475,0.03388908912555035,0.0053040322460467,0.027733854065667838
1482-3-19-12-3,1.0000000014484525,0.39286827390988727,0.023721727067774163,0.3361161763150217
1482-3-19-12-4,1.0000000014452637,0.34338350898184994,0.01779070912791975,0.2945464412197685
1482-3-19-13-1,1.000000001450479,0.13550507614034787,0.03784338552621659,0.11304646874814107
1482-3-19-13-2,1.000000001451999,0.282100744022306,0.07134908552061207,0.21818266930927896
1482-3-19-13-3,1.0000000014452934,0.36092118738007456,0.054353579925911506,0.27035918869155823
1482-3-19-13-4,1.0000000014448762,0.2460944962491439,0.015335156481636688,0.19237764127509477
1482-3-19-14-1,1.000000001446843,0.38169760778016215,0.07167327713060193,0.34382390461676565
1482-3-19-14-2,1.0000000014493167,0.4059458117708619,0.06193952602023911,0.37318221133845575
1482-3-19-14-3,1.0000000014458894,0.31290075712884036,0.05915313951190188,0.18909745488069205
1482-3-19-14-4,1.0000000014451444,0.1909561655877307,0.019870834320424125,0.14580803173510076
1482-3-19-15-1,1.0000000014481842,0.006103275226353668,0,0.002227188212607056
1482-3-19-15-2,1.0000000014450847,0.042182815883975475,0,0.001592589663652703
