id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1544-2-12-11-1,1.000000001474738,0,0,0
1544-2-12-11-2,1.0000000014743209,0,1.6824018009938298e-5,0
1544-2-12-11-3,1.0000000014701487,1.382274200124666e-4,0.0017523463963083922,0
1544-2-12-11-4,1.000000001475215,0.0013646686175502836,5.360675090961158e-4,0
1544-2-12-12-1,1.000000001470566,0.005481771611091681,0.0025535705349771305,2.1359535874892026e-4
1544-2-12-12-2,1.0000000014754533,0,0,0
1544-2-12-12-3,1.000000001476705,0,0,0
1544-2-12-12-4,1.0000000014699102,0,1.9014895183965564e-5,0
1544-2-12-13-1,1.0000000014719963,0.001987457768291235,0.0032968137422129513,0
1544-2-12-13-2,1.0000000014753938,0.0010950701625747606,2.4066687895078211e-4,3.0869717793073506e-4
1544-2-12-13-3,1.000000001473725,0,0,0
1544-2-12-13-4,1.0000000014722943,0,2.1208540163654833e-4,0
1544-2-12-14-1,1.000000001469314,0.0017348934093611315,3.145051006600261e-5,0
1544-2-12-14-2,1.0000000014738442,0,0,0
1544-2-12-14-3,1.0000000014756323,7.3130125086754564e-6,0,2.1207636834215371e-4
1544-2-12-14-4,1.0000000014665722,0.0012133594643035904,0,0
1544-2-12-16-1,1.0000000014744996,8.081052239611745e-4,9.872767348587513e-5,0
1544-2-12-16-2,1.0000000014736057,0.011469313395918347,0.0035630011112354697,0.0012841974772512914
1544-2-12-16-3,1.0000000014737844,0,4.021461197454482e-5,4.277375050196424e-4
1544-2-12-16-4,1.0000000014639496,3.926502943560481e-4,2.4128943038918078e-4,0
1544-2-12-17-1,1.0000000014674066,3.766017001057044e-4,9.338311578361317e-4,0
1544-2-12-17-2,1.0000000014748573,8.906825712807477e-4,0.0020833880562707782,0
1544-2-12-17-3,1.0000000014705062,0,0,0
1544-2-12-17-4,1.0000000014688373,0,0,0
1544-2-12-18-1,1.0000000014703274,0,0,0
1544-2-12-18-2,1.0000000014731885,1.4625792745500803e-6,0,0
1544-2-12-18-3,1.0000000014712214,0,0,0
1544-2-12-18-4,1.0000000014706254,2.1934253838844598e-5,0,0
1544-2-12-19-1,1.0000000014681816,6.581199034117163e-6,0,0
1544-2-12-19-2,1.0000000014703274,1.9595713167171926e-4,0,0
1544-2-12-19-3,1.0000000014677048,0.007197662675466388,7.428348163310438e-4,0.0011427180124362931
1544-2-12-19-4,1.0000000014668107,0.015246931302877144,0.0022416464304504916,2.3761925678886472e-4
1544-2-12-e-4,1.0000000014773607,0,0,0
1544-2-12-f-3,1.0000000014742016,0,0,0
1544-2-12-f-4,1.0000000014733672,0,0,0
