id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1482-4-17-14-3,0.03502341589736938,0.001145066908179615,0,0.003955288057056805
1482-4-17-14-4,0.24761775783526152,0.021386510181002905,4.6215318047870824e-4,0.029741009994438627
1482-4-18-10-1,0.008635473298862576,0,0,0
1482-4-18-10-3,0.58628916022522,0.07591174749910579,0.0023679509052385583,0.05619124232350714
1482-4-11-13-1,1.000000001468882,0.07012675123115741,0.005893207402095868,0.07061070074172449
1482-4-11-13-2,1.0000000014642476,0.12807244899414627,0.009344008672826476,0.10130220900555287
1482-4-11-13-3,1.0000000014602541,0.11103051184011292,0.009861607585946786,0.14251745311457853
1482-4-11-13-4,1.0000000014587491,0.21665099144388478,0.04110759062092484,0.2109804143322549
1482-4-11-14-1,1.0000000014606714,0.16919869527487208,0.03889126044362001,0.1851941846564955
1482-4-11-14-2,1.0000000014632047,0.37062884736900514,0.12267371304034214,0.3720327454208814
1482-4-11-14-3,1.0000000014627577,0.33641512943870566,0.07446182104052923,0.3099715992137817
1482-4-11-14-4,1.000000001462236,0.192325938868521,0.01302176625665652,0.22239072420705952
1482-4-11-18-1,1.0000000014640094,0.13351579121086843,0.04037529674400275,0.17995847087809125
1482-4-11-18-2,1.0000000014611186,0.2770039688960537,0.035119496274944595,0.17180199948126074
1482-4-11-18-3,1.0000000014576018,0.27891305513469433,0.04767470744741331,0.2908104857573903
1482-4-11-18-4,1.0000000014573782,0.22373415607881952,0.01556393243669163,0.27166698193173033
1482-4-11-19-1,1.000000001461953,0.09732464247412054,0.02077189427529902,0.09433679373836412
1482-4-11-19-2,1.0000000014604629,0.04433700042579858,0.004414389037208366,0.060340944261099594
1482-4-11-19-3,1.0000000014510304,0.12683059445060962,3.752929097231572e-4,0.17317353513107037
1482-4-11-19-4,1.0000000014550834,0.07047150431208138,0.0020058123222383983,0.110215271723348
1482-4-11-9-1,3.7354967845673674e-4,1.1467611687976387e-4,2.2053104657970835e-6,0.00033300188414386866
1482-4-11-9-2,0.08337792971290019,0.007414257284153791,0,0.00547211299550554
1482-4-11-9-3,0.9249885742012859,0.011935840362298222,0,0.020010682078918762
1482-4-11-9-4,1.0000000014671684,0.02110501841622181,0,0.025384063128399248
1482-4-11-a-1,0.03293936107019521,0.0014253641670052275,1.9112632685391873e-5,7.056972475538714e-5
1482-4-11-a-3,0.9944762445132136,0.03197403750448302,5.954222099262552e-4,0.03143663736847202
1482-4-11-a-4,0.7890572013332993,0.0857865169026013,0.010449343908987885,0.1340478476185467
1482-4-11-e-1,1.0000000014675856,0,0,0
1482-4-11-e-2,1.000000001470089,0,0,0
1482-4-11-e-3,1.0000000014649928,0.0013733496303984793,0,6.855733152519861e-4
1482-4-11-e-4,1.0000000014613717,0.022605309342054625,0,0.008961694256072406
1482-4-11-f-1,1.000000001468584,0,0,0
1482-4-11-f-2,1.000000001467213,0.06526514172855968,0.005186572514617183,0.08940938205296334
1482-4-11-f-3,1.000000001464784,0.058202963877874936,0.005610203787853152,0.05635058913543389
1482-4-11-f-4,1.000000001464188,0.10882741751470348,0.004309990885701609,0.12493541973890387
1482-4-12-1-2,0.002213255836414173,0.001103100278214697,0,0.0010869211757835728
1482-4-12-10-1,1.000000001461342,0.16083345105545277,0.015202283623125368,0.21068915437166424
1482-4-12-10-2,1.0000000014640689,0.16541021545947387,0.020175026135916596,0.15790734373962323
1482-4-12-10-3,1.0000000014579147,0.10417148722257252,0.012302395402741695,0.14074231581980712
1482-4-12-10-4,1.0000000014598818,0.1331002478173673,0.006973661626602734,0.20147500866676182
1482-4-12-11-1,1.000000001463428,0.06589709868569571,0.00116308007028465,0.1037072581451639
1482-4-12-11-2,1.000000001464799,0.09911105005971876,8.846046872577062e-4,0.12685671007665178
1482-4-12-11-3,1.0000000014582873,0.16173710594824797,0.005459543300617042,0.18462591767456615
1482-4-12-11-4,1.0000000014619679,0.11427036828166592,4.6134894989791064e-4,0.13611635073954176
1482-4-12-12-1,1.0000000014608652,0.27379768148159656,0.0025706903123818847,0.3197417555691118
1482-4-12-12-2,1.00000000146313,0.11379482613330083,2.8432738503170185e-4,0.13702981126527902
1482-4-12-12-3,1.0000000014590174,0.31961287394545934,0.006814261223780704,0.29829095858315213
