id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1482-4-14-12-1,0.6221577428648798,0.009069098778191023,0.020269284846932627,0.0044430920284725724
1482-4-14-12-2,5.128224435122684e-4,1.1313252379279584e-4,2.3654985721968116e-4,0
1482-4-14-12-3,1.0000000014571697,0.04903372576334141,0.06066303902942035,0.03694708719184064
1482-4-14-12-4,0.4350637142489459,0.10297289468946494,0.09916326110316068,0.10070222256386839
1482-4-14-17-1,1.0000000014622061,0.029231797003414484,0.047143433533114384,0.0242762458183337
1482-4-14-17-2,0.8650002571175397,0.05103751726901531,0.06908127520376164,0.040971574282555843
1482-4-14-17-3,0.3191401731918231,0.001291821235205047,0.006964385174978525,0.0034509862475842236
1482-4-14-17-4,0.06612866523863375,5.588826441699639e-4,0.0018015003609033302,2.88621751296334e-4
1482-4-14-12-1,0.3778422811313272,0.026695468517821282,0.04501424552313145,0.03589354175359756
1482-4-14-12-2,0.9994871753627658,0.06722879289841652,0.08585010871701594,0.054484562394332144
1482-4-14-12-4,0.5649362727560643,0.06496369578392058,0.06790844089359696,0.05727881878109649
1482-4-14-17-2,0.13499973066076637,0.009590409296872094,0.014817809046496638,0.0040199504595501345
1482-4-14-17-3,0.680859828493394,0.001797724692568183,0.0031041981921428813,0.0016442819245290011
1482-4-14-17-4,0.9338713684591204,0.02300526671479456,0.05289129333072249,0.0040608697631666435
