id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1544-1-11-12-2,1.0000000014977455,0,0,0
1544-1-11-12-4,1.00000000149405,0,0,0
1544-1-11-13-1,1.000000001494825,0,0,0
1544-1-11-13-2,1.0000000014986992,0,0,0
1544-1-11-13-3,1.0000000014947652,0,0,0
1544-1-11-13-4,1.0000000014961958,2.334448411716039e-4,1.7564869040143094e-5,1.9102179254559815e-4
1544-1-11-14-1,1.0000000014961958,0.017025639848270657,0.0018942434762152516,0.005204043904768696
1544-1-11-14-2,1.0000000014986992,0.009459761429639002,0.008208108640701539,0.009263684823906715
1544-1-11-14-3,1.000000001494646,0.001330405143335156,7.164291122876421e-4,9.198685008300345e-4
1544-1-11-14-4,1.0000000014930368,3.139545764838658e-4,0.008142011205166,0.006488050210577967
1544-1-11-17-2,1.0000000014918446,0,0,0
1544-1-11-18-1,1.0000000014898778,0,2.048801076171003e-5,0
1544-1-11-18-2,1.0000000014936925,0.006534392121977817,3.71698627702699e-4,0.0011355924257259176
1544-1-11-18-3,1.0000000014970303,0.04145036333562757,0.03572933710012194,0.04575604953873835
1544-1-11-18-4,1.0000000014939905,0.013022498898862978,0.008800911760545205,0.008411017494950102
1544-1-11-19-1,1.0000000014967918,0.01742925345996582,0.018158876200118357,0.03359152049267777
1544-1-11-19-2,1.000000001493454,0.015190319966791321,0.007226868368434225,0.011547096077549668
1544-1-11-19-3,1.0000000014930963,0.005130921825923451,0.013789048311934948,0.02110390615490587
1544-1-11-19-4,1.0000000014944077,0.028221317916063526,6.738051463344163e-4,8.830344576722382e-4
1544-1-11-3-2,1.000000001504004,0.013467679207735728,0.0026350599233637695,0.005621008466221156
1544-1-11-3-4,1.0000000015055537,0.008880852587594745,0.002255379439702665,0.00294612528153948
1544-1-11-4-1,1.0000000015111565,7.105879545861171e-4,3.07691898910889e-5,2.183062059657459e-4
1544-1-11-4-2,1.0000000015144348,0.0017902952180861575,0.0038454409086625674,0.004027892909277853
1544-1-11-4-3,1.00000000151062,0.014115761805101101,0.006061356348936897,0.01041312382056958
1544-1-11-4-4,1.0000000014988184,0.005269558190661883,7.178569234156384e-5,1.8898612955808858e-4
1544-1-11-5-1,1.0000000015023351,0.007187607388516426,2.930146365542896e-6,0
1544-1-11-5-2,1.000000001504302,0.012382819361448583,0.0010651613776531121,0.0031881599662142435
1544-1-11-5-3,1.000000001505077,0.022978412150280292,2.2707305163294222e-5,0.0016517814510734752
1544-1-11-5-4,1.0000000015086532,0.002709955900058958,9.11126400012563e-4,9.016047401360083e-4
1544-1-11-8-2,1.000000001509428,4.5116173737369536e-4,0,0
1544-1-11-8-4,1.0000000014973283,0.0016533718688265253,9.745951967943256e-4,4.019912221906452e-4
1544-1-11-9-1,1.000000001500845,3.002830862897099e-5,0,0
1544-1-11-9-2,1.0000000015013217,0,2.4388112734641254e-4,0.0013138868509940949
1544-1-11-9-3,1.0000000015029906,0.01289151331695848,5.272064413475164e-5,0
1544-1-11-9-4,1.0000000015009045,0.0010873567546241247,3.880802216826851e-5,4.4666295167417047e-4
1544-1-11-a-1,1.0000000015111565,0,2.1751803836878025e-4,0.0019034499452459386
1544-1-11-a-2,1.0000000015042425,8.05621766630793e-6,3.9548463917071786e-5,0
1544-1-11-a-3,1.0000000015033483,0.0025627986574363604,0.008014841562840047,0.007572631689242826
1544-1-11-a-4,1.0000000015015007,1.735472721975384e-4,1.7792988433029677e-4,5.564803132074303e-5
1544-1-11-d-2,1.0000000014993549,4.393223127863166e-5,6.736322092137925e-5,0
1544-1-11-d-4,1.000000001503527,0,0,0
1544-1-11-e-1,1.0000000014941692,2.1232787105418538e-5,1.7718538890676427e-4,0.0024484308475507532
1544-1-11-e-2,1.0000000014961958,7.321542170757311e-6,4.590697511730468e-4,4.576079332423433e-4
1544-1-11-e-3,1.0000000015072226,4.392417736198695e-6,9.956143856015842e-5,4.238638569518116e-4
1544-1-11-e-4,1.000000001501918,0,6.808525228052531e-5,0
1544-1-11-f-1,1.0000000014936925,0.0017549612343827903,0.004295655877683657,0.006059438396903261
1544-1-11-f-2,1.0000000015033483,0.026340910114015514,0.016593342254225263,0.023591413147187268
1544-1-11-f-3,1.0000000015052557,0.0069779928068669506,5.12445358253899e-5,0
1544-1-11-f-4,1.0000000014933943,0.0247334080620476,0.015677511882302042,0.01661535106603651
1544-1-12-1-1,1.0000000014980435,3.398824043188142e-4,2.886203746470528e-4,3.3698215588628955e-5
1544-1-12-1-2,1.000000001507938,3.003354595421115e-5,7.083485310204196e-4,1.8752775247321551e-4
1544-1-12-1-3,1.000000001506865,0.003717806827012282,6.928710017746198e-4,0.001861853303864791
1544-1-12-1-4,1.0000000015069843,0.006452674474360265,0.0011161875982566016,0.0018302731081689672
1544-1-12-10-1,1.0000000014930963,0.0058167551987367005,0.003735859232904204,0.005136795534667726
1544-1-12-10-2,1.0000000014850496,3.7256130701734946e-4,0,0
1544-1-12-10-3,1.0000000014944672,0.009988963900923409,1.536826175652095e-5,0
1544-1-12-10-4,1.00000000149858,0.0013443508511841173,0,0
1544-1-12-11-1,1.000000001491368,0.0016892749457042555,0,0
1544-1-12-11-2,1.000000001491666,0.007313897284234372,2.7299040988282286e-4,5.964765793464721e-4
1544-1-12-11-3,1.0000000014920831,0.0014482376890327942,0,0
1544-1-12-11-4,1.0000000014935135,0.0014709650006352604,1.5368307913377066e-5,0
1544-1-12-12-1,1.0000000015042425,0.011102131780887703,4.4938996859400504e-4,0
1544-1-12-12-2,1.0000000014983415,0.02802518302161161,0.005694706920735371,2.751837301957494e-4
1544-1-12-12-3,1.0000000014868378,0.007465592077096517,5.590650587237178e-4,3.826979712471257e-4
1544-1-12-12-4,1.000000001491487,0.009361759234479905,0.003751842554322593,5.122688913843376e-4
1544-1-12-13-1,1.0000000015028716,0.01710258304109402,0.004878615608902237,9.777694933177372e-4
1544-1-12-13-2,1.0000000014992356,0.02465073077183888,0.012230294603682523,0.013920000652774434
1544-1-12-13-3,1.0000000014851689,0.04255326158528305,0.039574003104974054,0.01907298362033316
1544-1-12-13-4,1.0000000014897585,0.015491958928521399,0.011569549760395148,0.008822442035068434
1544-1-12-14-1,1.0000000014939308,0.027369277394768687,0.0031609697779231283,0.004681758015578907
1544-1-12-14-2,1.0000000014899373,0.02379831037404756,0.00773506933023782,0.015541162739395986
1544-1-12-14-3,1.0000000014906525,0.002580176895492059,0,0
1544-1-12-14-4,1.0000000014855266,0.0013179283257045427,0,0
1544-1-12-15-1,1.0000000014909505,0.017535853659012446,1.3903443573326513e-5,0
1544-1-12-15-2,1.0000000014951824,7.756172959716423e-5,0,0
1544-1-12-15-3,1.000000001491487,0.011481892633582902,3.782434877166452e-4,2.2972642187824022e-4
1544-1-12-15-4,1.000000001492977,0.003080735740638829,0,3.438404922917471e-5
1544-1-12-16-1,1.0000000014906525,0.010198570949114583,1.7561229981311044e-5,8.092781411050964e-4
1544-1-12-16-2,1.0000000014933348,0.0028184250668346067,0,0
1544-1-12-16-3,1.000000001493275,0.0047742550980274245,0,2.9263026590342633e-5
1544-1-12-16-4,1.0000000014873742,1.4631475551141193e-6,2.9261902909638593e-6,0
1544-1-12-17-1,1.000000001487732,0.015492866786473769,6.95047997396614e-5,0
1544-1-12-17-2,1.0000000014925003,0.06746325912888551,0.031076087733652002,0.032357994440417315
1544-1-12-17-3,1.0000000014857053,0.017200653791462628,0.011434292212868513,0.018736042123066454
1544-1-12-17-4,1.0000000014875532,0.02230124803668332,0.009520282340190533,0.013146826832269198
1544-1-12-18-1,1.000000001496136,0.04239894743352579,0.008850364055376758,0.0031390156275392656
1544-1-12-18-2,1.000000001490593,0.013408091270150635,7.675130113966588e-4,0
1544-1-12-18-3,1.0000000014874935,0.004156887185502001,0.0014273433354787812,0.0014024686055904567
1544-1-12-18-4,1.0000000014861823,0.004856103621364127,1.024160002316421e-5,0
1544-1-12-19-1,1.0000000014895796,3.20469698465331e-4,0,0
1544-1-12-19-2,1.0000000014863015,0,0,0
1544-1-12-19-3,1.0000000014867783,0.007013195700437791,3.3357468055328354e-4,0.0017008055096994212
1544-1-12-19-4,1.0000000014925599,0.002822193553129182,2.1945369894638134e-6,0
1544-1-12-2-1,1.0000000015038253,0,2.19759754372717e-4,4.761260265695455e-5
1544-1-12-2-2,1.000000001511991,0,0,0
1544-1-12-2-3,1.000000001501441,0,4.6873297378624557e-5,5.925243427782334e-4
1544-1-12-2-4,1.000000001498878,5.559028678590039e-4,0,0
1544-1-12-3-1,1.0000000015009045,0,1.7508133572619045e-4,0.006845577168633099
1544-1-12-3-2,1.0000000015090107,0.003487280252329583,6.592050283416029e-6,0.0010035753625174948
1544-1-12-3-3,1.0000000015027524,0.002922415331454431,0,0
1544-1-12-3-4,1.0000000015009045,0.0022030960014376433,3.823228576038673e-4,9.103134144083924e-4
1544-1-12-4-1,1.0000000014995336,0.01722409380352019,1.245261347548876e-5,0
1544-1-12-4-2,1.0000000015054942,0.0062013904084778915,2.3440470158675453e-5,0
1544-1-12-4-3,1.0000000014985204,0.001488114373330518,0.0011337395516193283,9.571796048248871e-4
1544-1-12-4-4,1.0000000015009045,0.005487039866125087,0.004353284109015476,0.003410721084094348
1544-1-12-5-1,1.000000001500547,0.022580560822405005,0.011816750379352925,0.023580541321166493
1544-1-12-5-2,1.0000000014988184,0.006644071715186328,0.003972304280807748,0.007809128759276973
1544-1-12-5-3,1.000000001491189,0.01290359528729823,0.009942497632039249,0.01337826610955517
1544-1-12-5-4,1.0000000015030504,0.016201161315279933,5.639067865104153e-4,0.001227413791127674
1544-1-12-6-1,1.0000000015117525,0.008536736464634487,9.578615769214593e-4,0.0012654555558810898
1544-1-12-6-2,1.000000001495123,0.006436250215756445,0,0
1544-1-12-6-3,1.0000000014964343,0.002821210936758689,0.0022325157025306908,0.0035783230360948437
1544-1-12-6-4,1.0000000015076995,0,0,0
1544-1-12-7-1,1.0000000015032888,7.220190498173906e-4,0,0
1544-1-12-7-2,1.0000000015024544,0.004276689582638937,0,0
1544-1-12-7-3,1.0000000015000106,0.007935371120652235,1.4643571830674773e-6,0
1544-1-12-7-4,1.0000000014992951,0.009467145530322796,2.1965200858176104e-6,0
1544-1-12-8-1,1.000000001504302,0.001424404139413582,0,2.8851127473217275e-4
1544-1-12-8-2,1.0000000015033483,0.004502573056356596,6.129091534603504e-4,9.534766915635373e-4
1544-1-12-8-3,1.0000000014926196,0,8.05440288331738e-6,4.700584279362374e-4
1544-1-12-8-4,1.000000001496613,0.012465161223644827,4.576058981342612e-4,0.001270347654269699
1544-1-12-9-1,1.0000000015092492,0.00977672781363026,3.7712622116714556e-4,5.4186460374694434e-5
1544-1-12-9-2,1.0000000015032888,1.4646383874605817e-6,1.7793934102883213e-4,1.0251130220240157e-5
1544-1-12-9-3,1.000000001498282,0.017520930241857968,0.0030268237840118672,0.005534550460595256
1544-1-12-9-4,1.0000000014938115,0.001132610470392592,3.1778288615669226e-4,1.2447752396838041e-5
1544-1-12-a-1,1.0000000015006065,0.0014543146284609065,7.322598150949489e-6,0
1544-1-12-a-2,1.0000000014995336,0.004586704869893765,0,0
1544-1-12-a-3,1.0000000015024544,0.0011978933013665483,3.990522551475806e-4,7.600302129162628e-4
1544-1-12-a-4,1.000000001493275,0.019987726395811478,0,4.87630789564264e-4
1544-1-12-b-1,1.0000000014984607,0.02172366249129709,0.008032347570576803,0.006330828382260734
1544-1-12-b-2,1.0000000014930963,0.0033370819954825492,1.7569929298133502e-5,1.859447232277489e-4
1544-1-12-b-3,1.0000000015036463,0.004820231575365597,0.005556810540440438,0.0029610671523983
1544-1-12-b-4,1.000000001501441,0.003154384056301751,0.0034128268775930337,0.005702667132993611
1544-1-12-c-1,1.0000000014972688,0.005334865317422555,0.0019531769855234415,0.0036743246671449015
1544-1-12-c-2,1.0000000014938115,0.005658504122663999,8.053491001192015e-6,2.3135718492994783e-4
1544-1-12-c-3,1.000000001494825,0.00904498003410481,3.5504672587194364e-4,4.89012959747015e-4
1544-1-12-c-4,1.0000000014996528,0.0019016590675278167,5.160405493711551e-4,8.32259016988246e-4
1544-1-12-d-1,1.0000000014996528,0.0011925603966460585,0,0
1544-1-12-d-2,1.000000001497984,0.014131641781432336,0,0
1544-1-12-d-3,1.000000001502216,4.2749641090722434e-4,0,0
1544-1-12-d-4,1.000000001490295,0.022617504195977745,0.0010877011063712416,0
1544-1-12-e-1,1.0000000014971495,0.016288502393422277,0.007008177104466995,0.007041161432368881
1544-1-12-e-2,1.0000000014936328,0.013909249985601946,4.1727095992882823e-4,0
1544-1-12-e-3,1.0000000014953017,0.004128327968089707,0.005405058995847867,0.0029287399448207907
1544-1-12-e-4,1.000000001492381,0,8.000654633519844e-4,0
1544-1-12-f-1,1.0000000014973283,0.01127887397262839,2.9282688274179236e-6,0
1544-1-12-f-2,1.0000000014896393,0.001874076380374845,7.319972041841538e-7,7.539570418657604e-5
1544-1-12-f-3,1.0000000014884471,0.009492854302777687,3.323085363149403e-4,0
1544-1-12-f-4,1.0000000015006065,0.017516968061670468,4.4207712926436216e-4,0.0030726738124826625
1544-1-13-10-1,1.0000000014953614,4.244856580726264e-5,7.3187202360713854e-6,0
1544-1-13-10-3,1.0000000014868975,0,0,0
1544-1-13-15-1,1.0000000014962553,0,0,0
1544-1-13-15-3,1.0000000014817119,0,0,0
1544-1-16-4-1,1.0000000014907122,0.0848704243622933,0.07444382586396614,0.09994939451166829
1544-1-16-4-2,1.0000000014895796,0.014038262643680355,0.022580207045393763,0.025621797015617176
1544-1-16-5-1,1.0000000014849901,0.008844979996069924,0.0017550055196124958,0.006357838266751514
1544-1-16-5-2,1.0000000014876127,0.006710539222410716,2.1946708557152306e-6,0.0015816300889923696
1544-1-17-1-1,1.0000000014883876,0.0014674308023359117,0,0
1544-1-17-1-2,1.0000000014900565,7.973653481485599e-5,0,0
1544-1-17-2-1,1.0000000014870762,0.0023898796026742275,0,0
1544-1-17-2-2,1.0000000014966726,7.607840059336013e-4,0,0
1544-1-17-3-1,1.0000000014823676,6.817730334773842e-4,0.0012977110447423001,0.001545691928015458
1544-1-17-3-2,1.0000000014917851,9.94855946601092e-5,0,0
1544-1-c-12-2,0.2131326285024695,5.0575592922541546e-5,8.575564942248093e-5,6.567272738493557e-4
1544-1-c-12-4,1.0000000015181898,0.015267778100621854,0.005459109222556435,0.004273338375355706
1544-1-c-13-1,4.1888613234832884e-4,0,0,0
1544-1-c-13-3,0.8950386823199391,0.014434472485959304,0.004010406621546281,0.007842699113268736
1544-1-c-13-4,0.7121859514430762,0.04061441880514849,0.010185317821424178,0.00860160507437513
1544-1-c-14-3,0.6492929183984398,0.014045552223535651,0.0030369289258942445,0.0021333285828859516
1544-1-c-14-4,0.6512005098394156,0.005912713175860063,0.003313970785370657,0.002781190205439543
1544-1-c-17-2,1.0000000015102626,0.010174627534524916,0.0042369677306624,0.013097769356193112
1544-1-c-17-4,1.0000000015102029,0.03369016684837334,0.012080141983290105,0.025847517590364077
1544-1-c-18-1,1.000000001512289,0.03933602442600659,0.01707419114984532,0.025422191472102895
1544-1-c-18-2,1.0000000015125872,0.004841705235605787,0.0023977565302288895,0.0026484017794814463
1544-1-c-18-3,1.0000000015066266,0.021803909211314476,0.016078386737774508,0.02352190556888445
1544-1-c-18-4,1.0000000015056134,5.8616868159333535e-6,6.234680855641273e-4,0.001553166216012869
1544-1-c-19-1,1.0000000015086532,0.02219251593754734,8.595556620889511e-4,8.844831093028915e-4
1544-1-c-19-2,1.0000000015109778,2.0297823925830016e-4,0.0011482394535278218,0.0011262704204000329
1544-1-c-19-3,1.0000000015091897,1.538547957125047e-5,9.304907030127652e-5,0
1544-1-c-19-4,1.0000000015036463,1.8682343863929418e-4,5.135612837534609e-4,0
1544-1-d-10-2,0.003813126705493778,1.5317592681185488e-4,2.1107499350137005e-4,2.8363197844782917e-4
1544-1-d-10-3,0.7746442436848283,0.0015177419514884605,0.001701701796719135,0.002340790361870404
1544-1-d-10-4,0.9453898289542795,0.03844365027089225,0.0430460795788008,0.06046215825699619
1544-1-d-11-1,0.12378035874632373,0.01259486754804584,0.014823607766572877,0.016309926589372026
1544-1-d-11-2,0.3133149193186462,0.01747457770056826,0.01438757042603811,0.023317166529920996
1544-1-d-11-3,1.0000000015084147,0.01945066367892423,0.031127269067951602,0.07408747397067827
1544-1-d-11-4,1.000000001515627,0.03479829964487635,0.05444882277498664,0.1352854750312531
1544-1-d-12-1,0.6951184921663105,0.0012496322046331443,0.015560343805816501,0.05409111417083068
1544-1-d-12-2,0.9918815644980074,0.008960092431266276,0.03157426992976298,0.012479515995039492
1544-1-d-12-3,1.0000000015090107,0,0.008980663654256205,0.05258578731547914
1544-1-d-12-4,1.0000000015111565,2.513671360020453e-4,0.008259664628951668,1.7661873465613098e-4
1544-1-d-13-1,1.0000000015140176,0.006192614674603192,0.010376179215086268,0.004560349920780027
1544-1-d-13-2,1.0000000015094876,4.507206918447082e-4,3.532486064727891e-4,2.5357531399095024e-4
1544-1-d-13-3,1.0000000015024544,0,2.1985211446917674e-6,0
1544-1-d-13-4,1.0000000015118717,0.0075049376993092665,0.008664229333987805,0.010041932521176022
