id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1543-2-13-14-2,0.009920987764000893,0,0,0
1543-2-13-14-4,0.49350847938895226,0,0,4.751102146656194e-4
1543-2-13-18-4,0.11193862146822829,9.514431837942539e-6,0,7.099486742845329e-5
1543-2-13-19-1,0.3812292614263296,1.4639683740824694e-6,4.1649918449593315e-4,0.004934272695038544
1543-2-13-19-2,0.995787492690444,3.3377270028722705e-4,0.0012977941577787533,0.0158350060205521
1543-2-13-19-3,0.9866998464199901,4.918148969181857e-4,3.286002414029099e-4,0.007370847948266146
1543-2-13-19-4,1.0000000015064479,0.00428754376582674,0,7.860784570539181e-4
1543-2-14-10-1,0.7470261872109771,5.125078416767792e-6,3.367877349091941e-5,0.011507732169491192
1543-2-14-10-2,1.000000001502216,9.73767730556574e-5,5.418008197466406e-5,0.007752790252766317
1543-2-14-10-3,1.0000000015131831,0,0,0.0033206007216790567
1543-2-14-10-4,1.0000000015066266,0.0019093054304448742,0,0.0026157915995099756
1543-2-14-11-1,1.0000000015102029,0.006633263655828614,0.005361476354892147,0.005053202536657864
1543-2-14-11-2,1.0000000015092492,0.016474213503158808,0.010329719441813268,0.011268235093041312
1543-2-14-11-3,1.0000000015020967,9.24575427632135e-4,0.0010951356976534043,0.011798136941195025
1543-2-14-11-4,1.00000000151062,0.012494375288611081,0.011824530682872592,0.016266035544049373
1543-2-14-12-1,1.0000000015079975,0.023795945149174713,0.006717332444964086,0.01259982267021087
1543-2-14-12-2,1.0000000015009642,0.0019256285197570833,5.894034045468288e-4,0.0011194941870371622
1543-2-14-12-3,1.0000000015082955,0.03172482748624361,0.041624678451796626,0.06279099075049999
1543-2-14-12-4,1.0000000015009642,0.02253721804476072,0.01790079779300413,0.03654388005418241
1543-2-14-13-1,1.0000000015082955,0.0038742000056686265,3.0897171734523e-4,0.020287003081421062
1543-2-14-13-2,1.0000000015108585,0.010214678373472452,0,0.0014518576000455141
1543-2-14-13-3,1.0000000015000106,0.03452052607724454,0.008944227739107191,0.027471055986325155
1543-2-14-13-4,1.0000000015019774,0.00323187069324149,0,0
1543-2-14-14-1,1.0000000015084147,0.00463564020759577,1.2079663133590657e-4,9.44431288303349e-5
1543-2-14-14-2,1.0000000015057922,0.001069634024190691,7.81191825865335e-4,7.460484803800682e-4
1543-2-14-14-3,1.0000000014975667,0.004573437365081645,2.9279802333803673e-6,0
1543-2-14-14-4,1.0000000014991761,0.0015041932740587072,3.7841750850020617e-4,0
1543-2-14-15-1,1.0000000015002488,0.0014661673855016488,0.002503391430877855,0.022664804511691727
1543-2-14-15-2,1.0000000015054942,0.00636002375699718,0.003093230242654954,0.014357174166377717
1543-2-14-15-3,1.0000000015037656,0.006647835259002477,0,5.027554400953704e-4
1543-2-14-15-4,1.0000000015042425,2.927405716945941e-6,0,0.002686606554050286
1543-2-14-16-1,1.0000000015054344,0.007325863832249979,0.00675585200065143,0.012916364533907654
1543-2-14-16-2,1.0000000015033483,0.0033046878801883395,0.007861509665303856,0.004491036312629149
1543-2-14-16-3,1.0000000015033483,4.391300478800986e-6,0,0.0018508721879015866
1543-2-14-16-4,1.0000000015026926,1.0977742590512207e-5,0,0
1543-2-14-17-1,1.000000001506567,0.004448524705765067,0.011696473182155387,0.012377870621719467
1543-2-14-17-2,1.0000000015049577,0.0030690990517427963,0.0041317729421166405,0.008092971932001092
1543-2-14-17-3,1.0000000015007258,0.003573549395241571,7.99209842568871e-4,6.894323256005919e-4
1543-2-14-17-4,1.0000000014986992,0.005074635029643559,0.002305376983372298,0.001929919082442666
1543-2-14-18-1,1.0000000015057324,0.006349622652408016,0.0027938350202134643,0.013032976126282847
1543-2-14-18-2,1.000000001497686,0.031479631088529914,0.007493142401983732,0.0340054589681813
1543-2-14-18-3,1.0000000015013217,0.012697202786910111,0.003953297953671608,0.007103812027764889
1543-2-14-18-4,1.0000000014955401,0.005619376477397964,0.0032308716612305943,0.018051699097384244
1543-2-14-19-1,1.0000000015065074,0.018972802292807955,0.006546474531774038,0.0091878157788301
1543-2-14-19-2,1.0000000015006065,0.037276846289444165,0.042566297116138685,0.02582338780320015
1543-2-14-19-3,1.0000000015124082,0.01779010906199119,0.010169446647921632,0.01954913054072449
1543-2-14-19-4,1.0000000015010237,0.025211563038453733,0.03650789237156005,0.030121715198276888
1543-2-14-2-4,0.16506756650942564,2.1979028019813995e-6,0,4.952533869868603e-4
1543-2-14-3-1,0.40062175497594477,0.01826105145380552,0.044736653567895246,0.05082647093865944
1543-2-14-3-2,1.0000000015114545,0.06792397989948995,0.10194007206138167,0.11786546808730236
1543-2-14-3-3,0.9615064120030999,1.1210250079329853e-4,0.0036884197069184665,0.007286031601779541
1543-2-14-3-4,1.0000000015146135,0.006173710513166952,0.007872215887744005,0.009215818158850198
1543-2-14-4-1,1.0000000015172363,0.02626501402176018,0.04527072092508888,0.09389112025024815
1543-2-14-4-2,1.0000000015209913,1.2897218442731173e-4,4.946306369788545e-4,0.022704019129321296
1543-2-14-4-3,1.0000000015102626,5.128316047375847e-6,6.014934111817638e-4,0.050634303318076945
1543-2-14-4-4,1.0000000015105606,1.9048921899411653e-5,7.113563635243736e-4,0.0444922532082046
1543-2-14-5-1,1.0000000015181303,5.94238685550863e-4,8.295121699575247e-4,0.005602270724295977
1543-2-14-5-2,1.000000001514554,0.01627533804759196,0.019451467064470762,0.017005491848749443
1543-2-14-5-3,1.0000000015147925,2.1979796542836993e-6,1.391974939224383e-5,0.008868764674105023
1543-2-14-5-4,1.0000000015143753,0.002383918903774429,7.325837145799596e-7,3.670433471825163e-4
1543-2-14-7-1,0.03200512135010958,8.006477693243141e-4,8.123681789129478e-4,8.643773835501634e-4
1543-2-14-7-2,0.8205619950470925,0.002169911881594544,0.007405681357113281,0.010860554391001642
1543-2-14-7-3,0.5786012226244212,0.011965505809087063,0.018028420869086403,0.016707694987019295
1543-2-14-7-4,1.000000001508057,0.05669476928841277,0.06879829528469372,0.07292144203040607
1543-2-14-8-1,1.0000000015126467,0,1.0988840926984267e-5,0.0019031480759963415
